web-scraper-order,web-scraper-start-url,exercise-selector,exercise-selector-href,instructions,name,equipment,bodypart,image-src
"1712224935-27","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=7","Squat Jump
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/222/squat-jump/","Step 1
Starting Position: Stand with your feet feet hip-width apart, arms by your sides, depressing and retracting your scapulae (pull shoulders down and back) without arching your low back, and ""brace"" (engage your abdominal / core muscles) to stiffen your spine. Downward Phase: Begin your downward phase by first shifting your hips backwards then slowly moving downwards to create a hinge-like movement at your knees. Continue to lower yourself until your feel your heels about to lift off the floor. Try to maintain a flat back by bending forward at the hips, keep your head facing forward and position to your arms where comfortable or where they offer the greatest degree of balance support.   


Step 2
Jumping Movement: With ONLY a very brief pause at the bottom of your downward phase, explode upwards through your lower extremity, achieving triple extension (pushing and extending your ankles, knees and hips simultaneously). As you jump into the air, keep your feet level with each other and parallel with the floor. 


Step 3
Landing: The most important components of the landing phase are correct foot position and avoiding excessive forward movement in your lower extremity which places additional stresses upon your knees. Attempt to land softly and quietly on the mid-foot, rolling backwards quickly towards the heels. Always push your hips backwards and drop them downwards to absorb the impacting forces associated with jumping. Avoid locking out your knees or quads on your landing as this may lead to potential knee injuries.  


Step 4 
Exercise Variation: Perform repeated jumps with no rest in between each repetition. 


It is suggested, you first learn how to squat and land before attempting to jump. Once you have mastered the hip-hinge mechanism, begin with small jumps, but emphasize your landing mechanics. Only progress to more explosive jumps once you have mastered your landing mechanics. 
			

		Share:","Squat Jump","No Equipment","Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/222-1.jpg"
"1712224937-28","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=7","Squat
			    
			    

	
		Target Body Part:
		Butt/Hips
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/288/squat/","Stand with the feet a little wider than shoulder-width apart and hold the medicine ball in both hands in front of the chest with the elbows bent. Sit back with the hips and squat down so the hips are below the knees, keeping the ball in front of the chest. Press the feet into the ground to stand up. 
			

		Share:","Squat","Medicine Ball","Butt/Hips","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/288-1.jpg"
"1712224939-29","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=7","Single-leg Romanian Deadlift
			    
			    

	
		Target Body Part:
		Butt/Hips
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/329/single-leg-romanian-deadlift/","Start in a standing position with the feet about hip-width apart, the back tall and straight, and the knees slightly bent. Push the hips backwards and start to lift the left foot off the ground. Keep the back straight while straightening the leg directly behind the body. Continue leaning forward to a comfortable distance, and then stand up by squeezing the right glute and tilting the right hip down towards the floor while swinging the left leg down towards the floor. Complete the desired number of repetitions on the left leg before switching to the right. Hands can be held out in any fashion for balance. 
			

		Share:","Single-leg Romanian Deadlift","No Equipment","Butt/Hips","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/329-1.jpg"
"1712224941-30","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=7","Single-arm, Single-leg Romanian Dead Lift 
			    
			    

	
		Target Body Part:
		Back, Butt/Hips
	
	
		Equipment:
		Dumbbells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/127/single-arm-single-leg-romanian-dead-lift/","Balance on the left leg while holding a dumbbell in the right hand. Keep the left knee slightly bent and the back straight while leaning forward on the left hip (tip: while leaning forward straighten the right leg and point the right toes to help stay balanced.) Keep the arm straight so the dumbbell is lowering directly in front of the left leg. Push the left foot into the floor, pull back on the left knee, and lower the right leg to stand up, keeping the grip on the dumbbell. Pause in a balanced position before performing the next repetition. 
			

		Share:","Single-arm, Single-leg Romanian Dead Lift","Dumbbells","Back, Butt/Hips","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/127-1.jpg"
"1712224943-31","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=7","Single Leg Squat
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Calves and Shins, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/136/single-leg-squat/","Step 1
Starting Position: Stand with your feet hip width apart, with the right foot slightly forward (the heel of the right foot should be parallel to the toes of the left foot), your body weight should be over the right foot, only the toes of the left foot should be touching the floor to help with balance and stabilization during the entire range-of-motion of the exercise. Gently contract your abdominal / core muscles (""bracing"") to stiffen your torso and stabilize your spine, and depress and retract your scapulae (pull your shoulders down and back) without arching your low back and maintain this shoulder position throughout the exercise. 
 
Step 2
Downward Movement: Inhale and press the right foot into the ground so your weight is balanced between the ball, heel and outside edge of the foot (keep the toes of the left foot on the floor for support during the entire range-of-motion of the exercise).  Slowly begin to bend forward at the hips while maintaining the abdominal bracing to avoid shifting or rotation of your torso. Maintain a flat back and head alignment with your spine (or head extended slightly upwards). 
 
Step 3
Maintain a tall spine with the abdominals braced, push your weight back into your right hip while allowing the right knee to hinge, you can either hold your arms by your side (as pictured) or hold them out front as a counter-balance.  As you are lowering yourself, maintain your weight through the ball of the foot and heel of the stance (supporting) foot, keep the pelvis level and the hips aligned during the full range-of-motion of the exercise.   
Step 4
Upward Movement: keep your bodyweight in your right leg and foot, exhale and slowly push the right foot into the ground to start moving upwards (by extending your hip and knee) to return to the initial standing position, maintain the core bracing through the entire movement to help keep the hips level and control balance.
 
Step 5
Switch the stance (supporting) leg, and complete another set of repetitions on the other leg.
 
Step 6
Exercise Variation: As this technique is mastered, the exercise intensity can be progressed by (1) lifting the supporting leg off of the floor. This increases the need for balance and stabilization within the body; (2) adding external resistance by holding a dumbbell in one hand or a medicine ball in both hands; (3) bending over and / or lower the hips closer to the ground increasing your knee bend; and (4) standing on unstable surfaces (e.g., Airex pad). 
 
Keep the stance foot flat on the floor during the entire range-of-motion of the movement; to emphasize the glutes, push your weight back into your hip during the lowering phase.
			

		Share:","Single Leg Squat","No Equipment","Butt/Hips, Legs - Calves and Shins, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/136-1.jpg"
"1712224945-32","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=7","Single Leg Romanian Dead Lift
			    
			    

	
		Target Body Part:
		Butt/Hips
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/350/single-leg-romanian-dead-lift/","Place a cable pulley at the lowest position and attach a single handle. Stand facing the machine, balancing body weight on the right leg and gripping the handle in the left hand keeping the arm completely straight. Keep a slight bend in the right knee and the back straight while hinging forward on the right hip and keep the left arm stretched out straight in front of the body. Stand up by pushing the right foot into the ground and lowering the left leg while pulling the left hand down to the hip. Keep the stomach muscles tight. Pause in a balanced position while holding the handle close to the body before performing the next repetition.
			

		Share:","Single Leg Romanian Dead Lift","Resistance Bands/Cables","Butt/Hips","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/350-1.jpg"
"1712224950-33","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=6","Single Leg Push-off
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Calves and Shins, Legs - Thighs
	
	
		Equipment:
		Raised Platform/Box
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/230/single-leg-push-off/","Step 1
Starting Position: Stand facing a raised platform or a plyometric jump box, place your right foot on the top of the step or box, keep your left foot on the ground, hinge from the hips to lean forward, keep your arms by your side and your head level with your eyes looking at a point on the ground two-to-three feet in front of you.
Step 2
Upward phase: Jump straight up into the air by explosively pushing your right foot in to the top of the box to create triple extension (ankle plantarflexion, knee and hip extension) while simultaneously pushing off with your left foot and swinging both arms up and in front of your body to generate upward momentum.  As you jump into the air lift up your left leg in order to keep your feet level with each other and parallel with the floor. 
Step 3
Landing: The most important components of the landing phase are correct foot position and avoiding excessive forward movement in your lower extremity which places additional stresses upon your knees. 
Step 4
Landing phase: Attempt to land softly and quietly on the mid-foot, rolling backwards quickly towards the heels. Always push your hips backwards and drop them downwards to absorb the impacting forces associated with jumping. Avoid locking out your knees or quads on your landing as this may lead to potential knee injuries. Land with your trunk inclined slightly forward, head aligned with your spine and back rigid or flat. Keep your abdominal / core muscles engaged, stiffening your torso to protect your spine. 
When jumping keep your spine straight and tall by contacting your abdominals (bracing) and be sure to perform the same number of repetitions on each leg. 
			

		Share:","Single Leg Push-off","Raised Platform/Box","Butt/Hips, Legs - Calves and Shins, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/230-1.jpg"
"1712224952-34","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=6","Single Leg Hamstring Curl
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Thighs
	
	
		Equipment:
		Stability Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/301/single-leg-hamstring-curl/","Lying face up, keep both legs straight and rest the heels on top of a stability ball. Press through the heels and raise the hips off the ground. Lift one leg straight up into the air directly up from the hips, and drive the other heel into the ball. With the leg on the ball, bend at the knee and drive the hips into the air while pulling that heel in towards the body. Slowly straighten that leg until the body is in a straight line, but keep the other leg straight up in the air. 
			

		Share:","Single Leg Hamstring Curl","Stability Ball","Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/301-1.jpg"
"1712224954-35","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=6","Side Plank with Straight Leg
			    
			    

	
		Target Body Part:
		Abs, Butt/Hips
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/101/side-plank-with-straight-leg/","Step 1
Starting Position: Lie on your right side on an exercise mat with extended legs, placing your left leg directly over your right leg and and stacking your feet one on top of the other. Place your right elbow directly under your shoulder, align your head with your spine and keep your hips and right knee in contact with the exercise mat.
Step 2
Upward Phase: Exhale, gently contract your abdominal / core muscles to stiffen your spine and lift your hips and knees off the mat, keeping contact with the side of your right foot and keep head aligned with your spine. Keep your right elbow positioned directly under your shoulder.
Step 3
Lowering Phase: Inhale and gently return yourself to your starting position. Alternate sides and repeat.
Step 4
Exercise Variation: You can increase the intensity of this exercise by (1) increasing the length of time you are in the raised position, (2) raising the upper leg off the lower leg or (3) raising the lower leg off the floor and maintaining contact with your elbow and the foot of the upper leg only.
When raising the upper leg off the lower leg, there is no need to raise it to a level beyond parallel with the floor.
			

		Share:","Side Plank with Straight Leg","No Equipment","Abs, Butt/Hips","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/101-1.jpg"
"1712224956-36","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=6","Side Plank - modified
			    
			    

	
		Target Body Part:
		Abs, Butt/Hips
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/100/side-plank-modified/","Step 1
Starting Position: Lie on your right side on an exercise mat with your left leg lying directly over your right leg and bend your knees to a comfortable position. Raise your upper body to support yourself on your right arm, your right elbow should bend to 90 degrees and be positioned directly under your shoulder. Align your head with your spine and keep your hips and lower knee in contact with the exercise mat.
Step 2
Upward Phase: Exhale, gently contract your abdominal / core muscles to stiffen your spine and lift your hips off the mat, but keeping contact with your knee, and head aligned with your spine.
Step 3
Lowering Phase: Inhale and gently return yourself to your starting position.
Step 4
Exercise Variation: You can increase the exercise intensity by increasing the length of time you are in the raised position.
			

		Share:","Side Plank - modified","No Equipment","Abs, Butt/Hips","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/100-1.jpg"
"1712224958-37","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=6","Side Plank (Modified)
			    
			    

	
		Target Body Part:
		Abs, Butt/Hips
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/99/side-plank-modified/","Step 1
Starting Position: Lie on your side on an exercise mat with your legs extended and the left leg lying directly on the right. Bend your right leg to 90 degrees of flexion while keeping the left leg extended, with the inside surface of your left foot making contact with the mat. Raise your upper body to support yourself on your right arm, with your elbow bent to 90 degrees and positioned directly under your shoulder. Align your head with your spine and keep your hips and right knee in contact with the exercise mat.
Step 2
Upward Phase: Exhale, gently contract your abdominal / core muscles to stiffen your spine and lift your hips and right leg off the mat. Your head should be aligned with your spine and your right elbow should remain positioned directly under your shoulder.
Step 3
Lowering Phase: Inhale and gently return yourself to your starting position. Switch sides and repeat.
Step 4
Exercise Variation: Increase the intensity of the exercise by increasing the length of time you are in the raised position.
Any excessive pressure on the inside of your upper foot or upper knee may cause undesirable stresses on those joints and merits termination of this exercise.
			

		Share:","Side Plank (Modified)","No Equipment","Abs, Butt/Hips","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/99-1.jpg"
"1712224961-38","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=6","Side Lying Hip Adduction
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/39/side-lying-hip-adduction/","Step 1
Starting Position: Lie on your side on a mat/floor with your legs extended, feet together in neutral position pointing away from your body (at 90 degrees to your shinbone). Keep your lower arm bent and positioned under your head for support while the upper arm rests upon your upper hip. Your hips and shoulder should be aligned vertically to the floor. Your head should be aligned with your spine. Slowly flex (move forward) your lower leg until it lies in front of your upper leg. Rest both feet on the floor and keep both legs extended with feet in neutral position.
Step 2
Upward Phase: Exhale and gently raise the lower leg off the floor while keeping the knee extended and the foot in a neutral position. The hips should remain vertical to the floor (knee of the raised leg should not rotate upward towards the ceiling or downward towards the floor). Continue raising the leg until your hips begin to tilt sideways or until your feel tension develop in your low back or oblique muscles.
Step 3
Downward Phase: Gently inhale and slowly return the raised leg to your starting position in a controlled manner. After completing your set, roll over and repeat with the opposite leg.
Due to the limited movement at the hip joint in this direction, the leg need only rise a few inches off the mat/floor.
			

		Share:","Side Lying Hip Adduction","No Equipment","Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/39-1.jpg"
"1712224963-39","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=6","Side Lying Hip Abduction
			    
			    

	
		Target Body Part:
		Butt/Hips
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/38/side-lying-hip-abduction/","Step 1
Starting Position: Lie on your side on a mat/floor with your legs extended straight away from your body. Hold your feet together in neutral position (at 90 degrees to your shinbone) and your lower arm bent and positioned under your head for support, while the upper arm rests upon your upper hip. Your hips and shoulder should be aligned vertically to the floor. Your head should be aligned with your spine.
Step 2
Upward Phase: Exhale and gently raise the upper leg off the lower leg while keeping the knee extended and the foot in a neutral position (avoid flexion and extension). The hips should remain vertical to the floor and the knee of the raised leg should point straight away from you (do not rotate upward towards the ceiling or downward towards the floor). Continue raising the leg until the hips begin to tilt upwards or until your feel tension develop in your low back or oblique muscles.
Step 3
Downward Phase: Gently inhale and slowly return your raised leg to your starting position in a controlled manner. After completing your set, roll over and repeat with the opposite leg.
A common mistake is raising the leg too high in this exercise. Given the design of the hip joint, the thigh can only abduct (move out sideways) to 45 degrees. Any movement beyond that position involves movement of the entire hip and no longer targets the muscles intended for this exercise.
			

		Share:","Side Lying Hip Abduction","No Equipment","Butt/Hips","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/38-1.jpg"
"1712224965-40","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=6","Side Lunge
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/50/side-lunge/","Step 1
Starting Position: Stand with your feet parallel facing forward and hip-width apart. Position your hands where comfortable to help you maintain your balance during the exercise. Stiffen your torso by contracting your core and abdominal muscles (""bracing""). Keep your head facing slightly upwards and shift your weight onto your heels.
Step 2
Inhale and gently unload your right leg, slowly stepping to the right while keeping your weight over your heels and both feet facing forward. Once your right foot is firmly placed on the floor, bend at the hips, pushing them backwards while simultaneously shifting your weight towards the right foot. Continue shifting your weight over the right foot until your tibia (shinbone) is vertical to the floor and your right knee is aligned directly over the second toe of your right foot. Your left leg should be near, or at full extension at the knee and your body weight should still be distributed into the right hip. The heels of both feet should stay flat on the floor. Keep your left foot flat on the floor as you allow your weight to shift into your right hip and alternate. Feel free to position your arms where necessary to help maintain your balance, reaching for your right foot with your left hand will emphasize hip flexion (alternate with the right hand reaching for the left foot).
Step 3
Exhale and push off firmly with your right leg, returning your body to your starting position. Repeat the movement for the opposite side.
A common mistake when performing a side lunge is that individuals often step too wide and are unable to align the tibia (shinbone) over the placed foot and the knee falls inside the foot. In this case, simply shorten the width of the step taken to allow you to align the tibia over the placed foot.
			

		Share:","Side Lunge","No Equipment","Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/50-1.jpg"
"1712224967-41","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=6","Seated Leg Press Exercise
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Thighs
	
	
		Equipment:
		Weight Machines / Selectorized
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/154/seated-leg-press/","Step 1
STARTING POSITION: Sit in the machine, positioning your back and sacrum (tailbone) flat against the machine's backrest. Place your feet on the resistance plate, toes pointing forward and adjust your seat and foot position so that the bend in your knees is at approximately 90 degrees with your heels flat. Lightly grasp any available handles to stabilize your upper extremity.  Contract (“brace”) your abdominal muscles to stabilize your spine, be careful to avoid movement in your low back throughout the exercise.

Step 2
Slowly exhale while pushing the resistance plate away from your body by contracting your glutes, quadiceps and hamstrings. Keep your heels flat against the resistance plate and avoid any movement in the upper extremity.

Step 3
Continue extending your hips and knees until the knees reach a relaxed, extended position, with the heels still pressed firmly into the plate.  Do not hyperextend (lock-out) your knees and avoid lifting your butt off the seat pad or rounding out your low back.

Step 4
Pause momentarily, then slowly return to your starting position by flexing (bending) the hips and knees, and allowing the resistance plate to move towards you in a slow, controlled manner.  Do not allow your upper thighs to compress your ribcage. Repeat the movement.

Step 5
Exercise Variation: Single-leg press.
Repeat the same exercise, but use each leg independently  
 

Improper technique can lead to injury. Control the extension phase by keeping your heels in contact with the plate and avoid locking out your knees. During the return phase, control the movement and avoid compressing your upper thighs against your ribcage.

			

		Share:","Seated Leg Press Exercise","Weight Machines / Selectorized","Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/154-1.jpg"
"1712224969-42","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=6","Russian Twist
			    
			    

	
		Target Body Part:
		Abs, Butt/Hips, Legs - Thighs
	
	
		Equipment:
		Stability Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/65/russian-twist/","Lean on top of an stability ball with the upper back on the ball and the hips out straight in front of the body, with knees bent at 90 degrees. Keep the body straight from shoulders to knees. Hold the arms out straight in front of the chest with the palms touching each other. Twist through the stomach and shoulders rotating on to one shoulder with the hips up. Keep the feet on the ground and back straight and rotate to the opposite side. 
			

		Share:","Russian Twist","Stability Ball","Abs, Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/65-1.jpg"
"1712224971-43","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=6","Romanian Deadlift
			    
			    

	
		Target Body Part:
		Back, Butt/Hips, Legs - Thighs
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/317/romanian-deadlift/","Holding a barbell with both hands so that it rests on the front of the thighs, keep a slight bend in both knees and a straight back. Push the hips back while lowering the weight towards the floor until feeling some tension along the back of the legs. To return to standing, push the heels into the floor and pull the knees backwards, keeping the bar very close to the body while standing. 
			

		Share:","Romanian Deadlift","Barbell","Back, Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/317-1.jpg"
"1712224973-44","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=6","Reverse Slam
			    
			    

	
		Target Body Part:
		Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/218/reverse-slam/","Stand with the ball in both hands in front of the body. Jump up on the toes and raise the ball overhead, then quickly bend the elbows to slam the ball down behind the body. Turn around and pick up the ball, and repeat. 
			

		Share:","Reverse Slam","Medicine Ball","Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/218-1.jpg"
"1712224978-45","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=5","Reverse Lunge
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Thighs
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/319/reverse-lunge/","Place a barbell in a rack at about shoulder-height. Dip under the bar so that it rests behind the neck across the top of the back and the shoulder blades, and grip the bar with hands a little wider than shoulder-width apart. Stand up to bring the bar off the rack, and take one step backwards. With the feet about hip-width apart, slowly step backwards with the left leg. After the left foot hits the ground push back into the right hip to slowly lower the left knee towards the floor while keeping the chest raised towards the ceiling. Press the right foot into the ground and think about pulling the right knee backwards while swinging the left leg forward to return to standing. 
			

		Share:","Reverse Lunge","Barbell","Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/319-1.jpg"
"1712224980-46","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=5","Quadruped Bent-knee Hip Extensions
			    
			    

	
		Target Body Part:
		Abs, Butt/Hips
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/270/quadruped-bent-knee-hip-extensions/","Step 1
Starting Position: Kneel on an exercise mat or floor, positioning your knees and feet hip-width apart, with your feet plantar-flexed (toes pointing away from your body). Slowly lean forward to place your hands on the mat, positioning them directly under your shoulders at shoulder-width with your fingers facing forward. Reposition your hands and knees as necessary so that your knees are directly under your hips and hands are directly under your shoulders. Stiffen your core and abdominal muscles to position your spine in a neutral position, avoid any excessive sagging or arching. 
Step 2
Maintain a strong, stable core and squeeze (contract) the left gluteus maximus (butt) to lift the left leg while maintaining your bent-knee position, allowing movement only from the left hip joint.  Perform a number of repetitions with the left leg before switching legs and performing the same number of repetitions with the right leg.
Step 3 
Exercise Variation: To increase the intensity of the exercise, place a dumbbell in the back of the knee 
The degree of hip extension is determined by the ability to control against movement in the low back. As the leg is raised, individuals may witness an increase in lumbar lordosis (low back sagging). Only raise the leg to a height where the low back position can be maintained through the combined actions of the core and abdominal muscles. 
			

		Share:","Quadruped Bent-knee Hip Extensions","No Equipment","Abs, Butt/Hips","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/270-1.jpg"
"1712224982-47","https://www.acefitness.org/resources/everyone/exercise-library/body-part/butt-hips/?page=5","Push-up with Single-leg Raise
			    
			    

	
		Target Body Part:
		Arms, Butt/Hips, Chest, Full Body/Integrated, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/42/push-up-with-single-leg-raise/","Step 1
Starting Position: Kneel on an exercise mat or floor and bring your feet together behind you.
Step 2
Slowly bend forward to place your palms flat on the mat, positioning your hands shoulder-width apart with your fingers facing forward. Slowly shift your weight forward until your shoulders are positioned directly over your hands. Reposition your hands as needed to allow full extension of your body without any bend at the hips or knees. Stiffen your torso by contracting your core and abdominal muscles (""bracing"") and align your head with your spine. Place your feet together with your ankles dorsiflexed (toes pointed towards your shins).
Step 3
Downward Phase: Slowly lower your body towards the floor while maintaining a rigid torso and head aligned with your spine. Do not allow your low back to sag or your hips to hike upwards during this downward phase, contract your glutes (butt) and quadriceps (thigh) muscles to create stability for your core. Continue to lower yourself until your chest or chin touch the mat or floor. Your elbows should remain close to the sides of your body or be allowed to flare outwards slightly.
Step 4
Upward Phase: Press upwards through your arms while maintaining a rigid torso and head aligned with your spine. As your press upwards, extend your left hip to lift your left foot off the floor, keeping the knee extended. Attempt to avoid rotation in your hip as you raise the left leg off the floor. Do not allow your low back to sag or your hips to hike upwards. Continue pressing until the arms are fully extended at the elbows and your left leg is extended off the floor. Hold this position briefly before returning to your starting position. Repeat with your opposite leg
Pushing through the heel and outside surface of your palm provides greater force in your press and stability to your shoulders.
			

		Share:","Push-up with Single-leg Raise","No Equipment","Arms, Butt/Hips, Chest, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/42-1.jpg"
