web-scraper-order,web-scraper-start-url,exercise-selector,exercise-selector-href,instructions,name,equipment,bodypart,image-src
"1712225458-23","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=6","Squat Jump
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/222/squat-jump/","Step 1
Starting Position: Stand with your feet feet hip-width apart, arms by your sides, depressing and retracting your scapulae (pull shoulders down and back) without arching your low back, and ""brace"" (engage your abdominal / core muscles) to stiffen your spine. Downward Phase: Begin your downward phase by first shifting your hips backwards then slowly moving downwards to create a hinge-like movement at your knees. Continue to lower yourself until your feel your heels about to lift off the floor. Try to maintain a flat back by bending forward at the hips, keep your head facing forward and position to your arms where comfortable or where they offer the greatest degree of balance support.   


Step 2
Jumping Movement: With ONLY a very brief pause at the bottom of your downward phase, explode upwards through your lower extremity, achieving triple extension (pushing and extending your ankles, knees and hips simultaneously). As you jump into the air, keep your feet level with each other and parallel with the floor. 


Step 3
Landing: The most important components of the landing phase are correct foot position and avoiding excessive forward movement in your lower extremity which places additional stresses upon your knees. Attempt to land softly and quietly on the mid-foot, rolling backwards quickly towards the heels. Always push your hips backwards and drop them downwards to absorb the impacting forces associated with jumping. Avoid locking out your knees or quads on your landing as this may lead to potential knee injuries.  


Step 4 
Exercise Variation: Perform repeated jumps with no rest in between each repetition. 


It is suggested, you first learn how to squat and land before attempting to jump. Once you have mastered the hip-hinge mechanism, begin with small jumps, but emphasize your landing mechanics. Only progress to more explosive jumps once you have mastered your landing mechanics. 
			

		Share:","Squat Jump","No Equipment","Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/222-1.jpg"
"1712225460-24","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=6","Single Leg Squat
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Calves and Shins, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/136/single-leg-squat/","Step 1
Starting Position: Stand with your feet hip width apart, with the right foot slightly forward (the heel of the right foot should be parallel to the toes of the left foot), your body weight should be over the right foot, only the toes of the left foot should be touching the floor to help with balance and stabilization during the entire range-of-motion of the exercise. Gently contract your abdominal / core muscles (""bracing"") to stiffen your torso and stabilize your spine, and depress and retract your scapulae (pull your shoulders down and back) without arching your low back and maintain this shoulder position throughout the exercise. 
 
Step 2
Downward Movement: Inhale and press the right foot into the ground so your weight is balanced between the ball, heel and outside edge of the foot (keep the toes of the left foot on the floor for support during the entire range-of-motion of the exercise).  Slowly begin to bend forward at the hips while maintaining the abdominal bracing to avoid shifting or rotation of your torso. Maintain a flat back and head alignment with your spine (or head extended slightly upwards). 
 
Step 3
Maintain a tall spine with the abdominals braced, push your weight back into your right hip while allowing the right knee to hinge, you can either hold your arms by your side (as pictured) or hold them out front as a counter-balance.  As you are lowering yourself, maintain your weight through the ball of the foot and heel of the stance (supporting) foot, keep the pelvis level and the hips aligned during the full range-of-motion of the exercise.   
Step 4
Upward Movement: keep your bodyweight in your right leg and foot, exhale and slowly push the right foot into the ground to start moving upwards (by extending your hip and knee) to return to the initial standing position, maintain the core bracing through the entire movement to help keep the hips level and control balance.
 
Step 5
Switch the stance (supporting) leg, and complete another set of repetitions on the other leg.
 
Step 6
Exercise Variation: As this technique is mastered, the exercise intensity can be progressed by (1) lifting the supporting leg off of the floor. This increases the need for balance and stabilization within the body; (2) adding external resistance by holding a dumbbell in one hand or a medicine ball in both hands; (3) bending over and / or lower the hips closer to the ground increasing your knee bend; and (4) standing on unstable surfaces (e.g., Airex pad). 
 
Keep the stance foot flat on the floor during the entire range-of-motion of the movement; to emphasize the glutes, push your weight back into your hip during the lowering phase.
			

		Share:","Single Leg Squat","No Equipment","Butt/Hips, Legs - Calves and Shins, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/136-1.jpg"
"1712225462-25","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=6","Single Leg Push-off
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Calves and Shins, Legs - Thighs
	
	
		Equipment:
		Raised Platform/Box
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/230/single-leg-push-off/","Step 1
Starting Position: Stand facing a raised platform or a plyometric jump box, place your right foot on the top of the step or box, keep your left foot on the ground, hinge from the hips to lean forward, keep your arms by your side and your head level with your eyes looking at a point on the ground two-to-three feet in front of you.
Step 2
Upward phase: Jump straight up into the air by explosively pushing your right foot in to the top of the box to create triple extension (ankle plantarflexion, knee and hip extension) while simultaneously pushing off with your left foot and swinging both arms up and in front of your body to generate upward momentum.  As you jump into the air lift up your left leg in order to keep your feet level with each other and parallel with the floor. 
Step 3
Landing: The most important components of the landing phase are correct foot position and avoiding excessive forward movement in your lower extremity which places additional stresses upon your knees. 
Step 4
Landing phase: Attempt to land softly and quietly on the mid-foot, rolling backwards quickly towards the heels. Always push your hips backwards and drop them downwards to absorb the impacting forces associated with jumping. Avoid locking out your knees or quads on your landing as this may lead to potential knee injuries. Land with your trunk inclined slightly forward, head aligned with your spine and back rigid or flat. Keep your abdominal / core muscles engaged, stiffening your torso to protect your spine. 
When jumping keep your spine straight and tall by contacting your abdominals (bracing) and be sure to perform the same number of repetitions on each leg. 
			

		Share:","Single Leg Push-off","Raised Platform/Box","Butt/Hips, Legs - Calves and Shins, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/230-1.jpg"
"1712225465-26","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=6","Single Leg Hamstring Curl
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Thighs
	
	
		Equipment:
		Stability Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/301/single-leg-hamstring-curl/","Lying face up, keep both legs straight and rest the heels on top of a stability ball. Press through the heels and raise the hips off the ground. Lift one leg straight up into the air directly up from the hips, and drive the other heel into the ball. With the leg on the ball, bend at the knee and drive the hips into the air while pulling that heel in towards the body. Slowly straighten that leg until the body is in a straight line, but keep the other leg straight up in the air. 
			

		Share:","Single Leg Hamstring Curl","Stability Ball","Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/301-1.jpg"
"1712225467-27","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=6","Single Arm Overhead Squat
			    
			    

	
		Target Body Part:
		Back, Full Body/Integrated, Legs - Thighs, Shoulders
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/393/single-arm-overhead-squat/","Hold a kettlebell in the right hand with the right arm straight up overhead. Stand with the feet about shoulder-width apart and place the right foot in front of the left so the heel of the right foot is even with the toes of the left foot. While looking up at the kettlebell throughout the movement, push hips back into a squat reaching the free arm down towards the ground, allowing the trunk to rotate towards the right. Push both feet into the floor and pull the knees backwards to return back to the original standing position.
			

		Share:","Single Arm Overhead Squat","Kettlebells","Back, Full Body/Integrated, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/393-1.jpg"
"1712225471-28","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=5","Side Lying Quadriceps Stretch 
			    
			    

	
		Target Body Part:
		Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/149/side-lying-quadriceps-stretch/","Step 1
Starting Position: Lie on your right side on a mat/floor with your legs extended straight away from your body. Bend your left knee and pull your left heel up towards your left glute muscle (buttock), use your left hand to grab a hold of the top of your left foo.  Your right (lower) arm should be bent and positioned under your head for support. Your hips and shoulder should be aligned vertically to the floor. Your head should be aligned with your spine.

Step 2
Stiffen your core and abdominal muscles (""bracing"") to position your spine in neutral position and maintain stability through your pelvis, maintain this abdominal contraction throughout the stretch.  Exhale and use your left hand to gently pull your left heel and lower leg towards your tailbone while simultaneously keeping the left thigh and knee resting on the inside of the right thigh and pointing straight out from the left hip joint.  Hold this position for 30-45 seconds, then straighten the leg and contract (squeeze) the quadriceps (thigh) muscles and repeat for 2-5 repetitions; alternate sides and repeat with the right leg. 

Step 3
Exercise Variation: To increase the intensity of the stretch point your left knee behind your body while continuing to hold on to your left foot.  Another option is to hold the stretch for 10-15 seconds, push your left foot into your hand (like trying to straighten your leg), hold for 5-7 seconds, then relax and pull your heel closer to your tailbone, repeat for 3-5 repetitions and alternate sides.
 

Be sure to keep the spine in a straight line and maintain the abdominal bracing to keep the pelvis stable.

			

		Share:","Side Lying Quadriceps Stretch","No Equipment","Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/149-1.jpg"
"1712225473-29","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=5","Side Lying Hip Adduction
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/39/side-lying-hip-adduction/","Step 1
Starting Position: Lie on your side on a mat/floor with your legs extended, feet together in neutral position pointing away from your body (at 90 degrees to your shinbone). Keep your lower arm bent and positioned under your head for support while the upper arm rests upon your upper hip. Your hips and shoulder should be aligned vertically to the floor. Your head should be aligned with your spine. Slowly flex (move forward) your lower leg until it lies in front of your upper leg. Rest both feet on the floor and keep both legs extended with feet in neutral position.
Step 2
Upward Phase: Exhale and gently raise the lower leg off the floor while keeping the knee extended and the foot in a neutral position. The hips should remain vertical to the floor (knee of the raised leg should not rotate upward towards the ceiling or downward towards the floor). Continue raising the leg until your hips begin to tilt sideways or until your feel tension develop in your low back or oblique muscles.
Step 3
Downward Phase: Gently inhale and slowly return the raised leg to your starting position in a controlled manner. After completing your set, roll over and repeat with the opposite leg.
Due to the limited movement at the hip joint in this direction, the leg need only rise a few inches off the mat/floor.
			

		Share:","Side Lying Hip Adduction","No Equipment","Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/39-1.jpg"
"1712225475-30","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=5","Side Lunge
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/50/side-lunge/","Step 1
Starting Position: Stand with your feet parallel facing forward and hip-width apart. Position your hands where comfortable to help you maintain your balance during the exercise. Stiffen your torso by contracting your core and abdominal muscles (""bracing""). Keep your head facing slightly upwards and shift your weight onto your heels.
Step 2
Inhale and gently unload your right leg, slowly stepping to the right while keeping your weight over your heels and both feet facing forward. Once your right foot is firmly placed on the floor, bend at the hips, pushing them backwards while simultaneously shifting your weight towards the right foot. Continue shifting your weight over the right foot until your tibia (shinbone) is vertical to the floor and your right knee is aligned directly over the second toe of your right foot. Your left leg should be near, or at full extension at the knee and your body weight should still be distributed into the right hip. The heels of both feet should stay flat on the floor. Keep your left foot flat on the floor as you allow your weight to shift into your right hip and alternate. Feel free to position your arms where necessary to help maintain your balance, reaching for your right foot with your left hand will emphasize hip flexion (alternate with the right hand reaching for the left foot).
Step 3
Exhale and push off firmly with your right leg, returning your body to your starting position. Repeat the movement for the opposite side.
A common mistake when performing a side lunge is that individuals often step too wide and are unable to align the tibia (shinbone) over the placed foot and the knee falls inside the foot. In this case, simply shorten the width of the step taken to allow you to align the tibia over the placed foot.
			

		Share:","Side Lunge","No Equipment","Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/50-1.jpg"
"1712225477-31","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=5","Seated Toe Touches 
			    
			    

	
		Target Body Part:
		Legs - Calves and Shins, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/213/seated-toe-touches/","Step 1
Starting Position: Assume a seated position with legs extended in front of you and point your toes towards the ceiling without bending your knees.  Sit upright (i.e., trunk vertical) with your head aligned with your spine and place your hands on the top of your thighs.

Step 2
Stiffen (“brace”) your abdominal muscles to stabilize your spine, then gently exhale and slowly bend forward from your hips, sliding your hands down your legs towards your ankles.  Attempt to maintain a flat back position and avoid rounding your back towards the ceiling (i.e., move from the hips and not your low back).  Keep your head aligned with your spine, knees extended and toes pointed upwards towards the ceiling. This should create a stretch through your calves and hamstrings, with some stretching in your low and middle back. 

Step 3
Continue to bend and reach forward to the point of tension in the stretch, but do not bounce or push to a point of pain.  Hold this position for 15 - 30 seconds, then relax by returning to your starting position and repeat 2-4 times.  You may elect to grasp your ankles to hold this position.

Step 4
Exercise Variation: This stretch can become more dynamic by performing slow, controlled movements to complete 1 set of 5 - 10 repetitions, holding the stretched position for 1 - 2 seconds.
 

To maximize the benefits of a stretch and reduce the potential for injury, it is often important to stretch only to the point of tension, avoid bounding, and control movement at other segments of the body.  During this stretch, avoid any excessive rounding of your low back.

			

		Share:","Seated Toe Touches","No Equipment","Legs - Calves and Shins, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/213-1.jpg"
"1712225480-32","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=5","Seated Straddle with Side Reaches 
			    
			    

	
		Target Body Part:
		Abs, Back, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/215/seated-straddle-with-side-reaches/","Step 1
Starting Position: Assume a seated position with your legs apart as illustrated. The angle of your legs should not compromise your ability to sit upright (i.e., trunk vertical) with your head aligned with your spine, extend your knees and point your toes towards the ceiling. Extend your arms out in front of your body and place your palms flat on the floor / mat.

Step 2
Stiffen (“brace”) your abdominal muscles to stabilize your spine, then rotate your torso to one side, placing your hands upon the top of that thigh.  Gently exhale and slowly bend forward from your hips, reaching forward with your hands, sliding them towards your ankles.  Attempt to maintain a flat back position and avoid rounding your back towards the ceiling (make sure that you move from the hips and not your low back).  Keep your head aligned with your spine, knees extended and toes pointed upwards towards the ceiling. This should create a stretch through your inner thigh, hamstrings and side of your trunk with some stretching in your low, middle and upper back. 

Step 3
Continue to bend and reach forward to the point of tension in the stretch, but do not bounce or push to a point of pain.  Hold this position for 15 - 30 seconds then relax by returning to your starting position and repeat 2-4 times.  Repeat with the opposite leg.

Step 4
Exercise Variation: This stretch can become more dynamic by performing slow, controlled movements to complete 1 set of 5 - 10 repetitions with each leg, holding the stretched position for 1 - 2 seconds.

To maximize the benefits of a stretch and reduce the potential for injury, it is often important to stretch only to the point of tension, avoid bouncing and control movement at other segments of the body.  During this stretch, avoid any excessive rounding of your low back.

			

		Share:","Seated Straddle with Side Reaches","No Equipment","Abs, Back, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/215-1.jpg"
"1712225482-33","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=5","Seated Straddle Stretch 
			    
			    

	
		Target Body Part:
		Back, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/210/seated-straddle-stretch/","Step 1
Starting Position: Assume a seated position with your legs apart as illustrated. The angle of your legs should not compromise your ability to sit upright (i.e., trunk vertical) with your head aligned with your spine, extend your knees and point your toes towards the ceiling. Extend your arms out in front of your body and place your palms flat on the floor / mat.

Step 2
Stiffen (“brace”) your abdominal muscles to stabilize your spine, then gently exhale and slowly bend forward from your hips, reaching forward with your hands. Attempt to maintain a flat back position and avoid rounding your back towards the ceiling (i.e., move from the hips and not your low back).  Keep your head aligned with your spine, knees extended and toes pointed upwards towards the ceiling. This should create a stretch through your inner thighs with some smaller stretching in your low, middle and upper back, calves and hamstrings. 

Step 3
Continue to bend and reach forward to the point of tension in the stretch, but do not bounce or push to a point of pain.  Hold this position for 15 - 30 seconds then relax by returning to your starting position and repeat 2-4 times. 

Step 4
Exercise Variation: This stretch can become more dynamic by performing slow, controlled movements to complete 1 set of 5 - 10 repetitions, holding the stretched position for 1 - 2 seconds.
 

To maximize the benefits of a stretch and reduce the potential for injury, it is often important to stretch only to the point of tension, avoid bouncing and control movement at other segments of the body.  During this stretch, avoid any excessive rounding of your low back

 
			

		Share:","Seated Straddle Stretch","No Equipment","Back, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/210-1.jpg"
"1712225484-34","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=5","Seated Side-Straddle Stretch 
			    
			    

	
		Target Body Part:
		Abs, Back, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/212/seated-side-straddle-stretch/","Step 1
Starting Position: Assume a seated position with your legs apart as illustrated. The angle of your legs should not compromise your ability to sit upright (i.e., trunk vertical) with your head aligned with your spine, extend your knees and point your toes towards the ceiling. Bend your elbows and abduct your arms (raise arms to sides) slightly so that your forearms are positioned vertically to the floor.

Step 2
Stiffen (“brace”) your abdominal muscles to stabilize your spine, then gently exhale and slowly bend sideways, driving the lowered elbow downward towards the floor without rotating your trunk or bending forward. Keep your head aligned with your spine, knees extended and toes pointed upwards towards the ceiling. This should create a stretch through the side of your trunk with some stretching in your back.
Step 3
Continue to bend sideways to the point of tension in the stretch, but do not bounce or push to a point of pain.  Hold this position for 15 - 30 seconds then relax by returning to your starting position, repeat 2-4 times, then switch to the opposite side of your body. 

Step 4
Exercise Variation: This stretch can become more dynamic by performing slow, controlled movements to complete 1 set of 5 - 10 repetitions in each direction, holding the stretched position for 1 - 2 seconds.
 

To maximize the benefits of a stretch and reduce the potential for injury, it is often important to stretch only to the point of tension, avoid bouncing and control movement at other segments of the body.  During this stretch, avoid any rotation or forward flexion (bending) of your low back

			

		Share:","Seated Side-Straddle Stretch","No Equipment","Abs, Back, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/212-1.jpg"
"1712225486-35","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=5","Seated Leg Press Exercise
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Thighs
	
	
		Equipment:
		Weight Machines / Selectorized
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/154/seated-leg-press/","Step 1
STARTING POSITION: Sit in the machine, positioning your back and sacrum (tailbone) flat against the machine's backrest. Place your feet on the resistance plate, toes pointing forward and adjust your seat and foot position so that the bend in your knees is at approximately 90 degrees with your heels flat. Lightly grasp any available handles to stabilize your upper extremity.  Contract (“brace”) your abdominal muscles to stabilize your spine, be careful to avoid movement in your low back throughout the exercise.

Step 2
Slowly exhale while pushing the resistance plate away from your body by contracting your glutes, quadiceps and hamstrings. Keep your heels flat against the resistance plate and avoid any movement in the upper extremity.

Step 3
Continue extending your hips and knees until the knees reach a relaxed, extended position, with the heels still pressed firmly into the plate.  Do not hyperextend (lock-out) your knees and avoid lifting your butt off the seat pad or rounding out your low back.

Step 4
Pause momentarily, then slowly return to your starting position by flexing (bending) the hips and knees, and allowing the resistance plate to move towards you in a slow, controlled manner.  Do not allow your upper thighs to compress your ribcage. Repeat the movement.

Step 5
Exercise Variation: Single-leg press.
Repeat the same exercise, but use each leg independently  
 

Improper technique can lead to injury. Control the extension phase by keeping your heels in contact with the plate and avoid locking out your knees. During the return phase, control the movement and avoid compressing your upper thighs against your ribcage.

			

		Share:","Seated Leg Press Exercise","Weight Machines / Selectorized","Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/154-1.jpg"
"1712225488-36","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=5","Seated Leg Extension 
			    
			    

	
		Target Body Part:
		Legs - Thighs
	
	
		Equipment:
		Weight Machines / Selectorized
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/183/seated-leg-extension/","Share:","Seated Leg Extension","Weight Machines / Selectorized","Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/183-1.jpg"
"1712225490-37","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=5","Seated Butterfly Stretch 
			    
			    

	
		Target Body Part:
		Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/216/seated-butterfly-stretch/","Step 1
Starting Position: Assume a seated position with your legs folded in front of you.  Sit upright (i.e., trunk vertical) with your head aligned with your spine and place your hands on the top of your feet.  

Step 2
Stiffen (“brace”) your abdominal muscles to stabilize your spine, then gently exhale and slowly bend forward from your hips, lowering your elbows to rest against the inside of your thighs and push the thighs downward.  Attempt to maintain a flat back position, avoid rounding your back towards the ceiling (i.e., move from the hips and not your low back) and keep you head aligned with your spine.  This should create a stretch through your inner thighs. 
 
Step 3
Continue to press downward to the point of tension in the stretch, but do not bounce or push to a point of pain.  Hold this position for 15 - 30 seconds, then relax by returning to your starting position and repeat 2-4 times.  You may elect to grasp your ankles to hold this position.

Step 4
Exercise Variation: This stretch can become more dynamic by performing slow, controlled movements to complete 1 set of 5 - 10 repetitions, holding the stretched position for 1 - 2 seconds.
 

To maximize the benefits of a stretch and reduce the potential for injury, it is often important to stretch only to the point of tension, avoid bounding, and control movement at other segments of the body.

			

		Share:","Seated Butterfly Stretch","No Equipment","Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/216-1.jpg"
"1712225492-38","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=5","Russian Twist
			    
			    

	
		Target Body Part:
		Abs, Butt/Hips, Legs - Thighs
	
	
		Equipment:
		Stability Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/65/russian-twist/","Lean on top of an stability ball with the upper back on the ball and the hips out straight in front of the body, with knees bent at 90 degrees. Keep the body straight from shoulders to knees. Hold the arms out straight in front of the chest with the palms touching each other. Twist through the stomach and shoulders rotating on to one shoulder with the hips up. Keep the feet on the ground and back straight and rotate to the opposite side. 
			

		Share:","Russian Twist","Stability Ball","Abs, Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/65-1.jpg"
"1712225494-39","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=5","Romanian Deadlift
			    
			    

	
		Target Body Part:
		Back, Butt/Hips, Legs - Thighs
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/317/romanian-deadlift/","Holding a barbell with both hands so that it rests on the front of the thighs, keep a slight bend in both knees and a straight back. Push the hips back while lowering the weight towards the floor until feeling some tension along the back of the legs. To return to standing, push the heels into the floor and pull the knees backwards, keeping the bar very close to the body while standing. 
			

		Share:","Romanian Deadlift","Barbell","Back, Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/317-1.jpg"
"1712225499-40","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=4","Reverse Slam
			    
			    

	
		Target Body Part:
		Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/218/reverse-slam/","Stand with the ball in both hands in front of the body. Jump up on the toes and raise the ball overhead, then quickly bend the elbows to slam the ball down behind the body. Turn around and pick up the ball, and repeat. 
			

		Share:","Reverse Slam","Medicine Ball","Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/218-1.jpg"
"1712225501-41","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=4","Reverse Lunge with Rotation
			    
			    

	
		Target Body Part:
		Abs, Full Body/Integrated, Legs - Thighs
	
	
		Equipment:
		Dumbbells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/360/reverse-lunge-with-rotation/","Stand with the feet about hip-width apart, and hold a dumbbell in a vertical position directly in front of the chest. Keep the elbows close to the rib cage and the back straight while stepping backwards with the left foot and lowering the left knee almost to the ground. At the bottom of the movement keep the back tall and twist the dumbbell over the right leg. Turn back to the center, press the right foot into the ground, and step the left leg forward to return to the original starting position.  
			

		Share:","Reverse Lunge with Rotation","Dumbbells","Abs, Full Body/Integrated, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/360-1.jpg"
"1712225503-42","https://www.acefitness.org/resources/everyone/exercise-library/body-part/legs-thighs/?page=4","Reverse Lunge
			    
			    

	
		Target Body Part:
		Butt/Hips, Legs - Thighs
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/319/reverse-lunge/","Place a barbell in a rack at about shoulder-height. Dip under the bar so that it rests behind the neck across the top of the back and the shoulder blades, and grip the bar with hands a little wider than shoulder-width apart. Stand up to bring the bar off the rack, and take one step backwards. With the feet about hip-width apart, slowly step backwards with the left leg. After the left foot hits the ground push back into the right hip to slowly lower the left knee towards the floor while keeping the chest raised towards the ceiling. Press the right foot into the ground and think about pulling the right knee backwards while swinging the left leg forward to return to standing. 
			

		Share:","Reverse Lunge","Barbell","Butt/Hips, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/319-1.jpg"
