web-scraper-order,web-scraper-start-url,exercise-selector,exercise-selector-href,instructions,name,equipment,bodypart,image-src
"1712223723-11","https://www.acefitness.org/resources/everyone/exercise-library/body-part/arms/?page=4","TRX ® Atomic Push-up
			    
			    

	
		Target Body Part:
		Abs, Arms, Chest, Shoulders
	
	
		Equipment:
		TRX
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/77/trx-reg-atomic-push-up/","Step 1
Starting Position: Place your feet securely into the foot cradles positioned directly under the anchor point. Apply downward pressure with the tops of your feet by plantarflexing your ankles (toes point away from your shins). Gently lie flat on your stomach with your hands placed shoulder-width apart, under your shoulders and facing forward. Stiffen your torso by contracting your core/abdominal muscles (""bracing""), and your glutes (butt) and quadriceps (thigh) muscles.
Step 2
Upward Phase: Exhale and slowly press yourself upward until your elbows are fully extended, aligning your head and spine. Avoid sagging or aching your low back, avoid the hips hiking upwards, and be sure to contract your glutes and quadriceps to maintain hip stability. Keep your feet together throughout the exercise and avoid any back and forth swinging of the TRX straps. Continue to pull your legs towards your chest. Knees must remain extended, knees and ankles in plantarflexion (toes pointed away from your shins). Keep your feet together throughout the exercise. During the movement, your hips will rise upwards and continue the movement until your hips are directly over your shoulders in an inverted shoulder press position. Maintain a rigid torso and flat spine, preventing any arching or bowing in the back.
Step 3
Downward Phase: While maintaining a rigid torso, inhale and slowly lower your body towards the push-up, aligning your head and spine. Continue to slowly lower your body, touching your chin or upper chest to the floor. Again, avoid any arching or sagging in your low back. Contract your glutes and quadriceps to help maintain stability.
Step 4
Exercise Variation: The intensity of this exercise can be increased by positioning your body further away from under the anchor point of the TRX and lengthening the straps.
Using the TRX certainly enhances the appeal of many exercises; however, trainers and individuals should not participate in these advanced exercises until they can demonstrate effectively stabilize their lumber spine (low back) using their core muscles.
			

		Share:","TRX ® Atomic Push-up","TRX","Abs, Arms, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/77-1.jpg"
"1712223725-12","https://www.acefitness.org/resources/everyone/exercise-library/body-part/arms/?page=4","Triceps Pushdowns 
			    
			    

	
		Target Body Part:
		Arms
	
	
		Equipment:
		Weight Machines / Selectorized
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/185/triceps-pushdowns/","Step 1
Starting Position: Stand facing the cable machine and position the cable attachment at a height above your head. Attach the handle or rope and grasp it firmly with a full grip (thumbs clasped around the handle or rope).  Position your feet hip-width apart or in a staggered-stance (walking) position. Stiffen (“brace”) your abdominal muscles to stabilize your spine with a natural arch in your low back, keeping your torso aligned vertically with the floor and maintaining this position throughout the exercise.
Depress and retract your scapulae (pull shoulders back and down) and attempt to hold this position throughout the exercise.  Slowly press the handles / rope down to the starting positon where your elbows are aligned with the mid-point of your trunk, arms postioned firmly by sides and wrists in neutral positon (i.e., aligned with your forearms).  This arm and wrist position should be maintained throughout the exercise.

Step 2
Gently exhale and slowly extend your elbows, pressing the handle / rope down towards the floor. Maintain your torso, shoulder, arm and wrist position throughout the movement

Step 3
Continue pressing the weight with your elbows right next to your side while maintaining a neutral position with your wrists until your elbows become fully extended, (do not allow them to ""lock out"" in full extension).  Pause momentarily then slowly return to your starting position, allowing your elbows to flex (bend) in a slow, controlled manner moving the handle / rope upwards until your elbows begin to drift forward from the mid-line of your trunk (around upper chest level).  Repeat the movement.
 
Step 4
Exercise Variation: This exercise can also be performed unilaterally (one arm at a time )
 

While this exercise targets the triceps effectively, proper technique is important to emphasize these muscles. It is important to monitor the forward movement of your elbows as this recruits from your lats (back muscles) and reduces the emphasis on the triceps.

			

		Share:","Triceps Pushdowns","Weight Machines / Selectorized","Arms","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/185-1.jpg"
"1712223727-13","https://www.acefitness.org/resources/everyone/exercise-library/body-part/arms/?page=4","Triceps Pressdown
			    
			    

	
		Target Body Part:
		Arms
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/3/triceps-pressdown/","Stand with the feet hip-width apart, the hips straight, the back straight and tall, and the knees slightly bent. Place the cable pulley at the highest position, use a rope attachment, and grip the ends firmly in both hands. Pull the elbows close to the sides, and slowly push the hands down towards the floor, straightening the arms all the way then bending the elbows to return to the starting position. 
			

		Share:","Triceps Pressdown","Resistance Bands/Cables","Arms","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/3-1.jpg"
"1712223729-14","https://www.acefitness.org/resources/everyone/exercise-library/body-part/arms/?page=4","Triceps Kickback
			    
			    

	
		Target Body Part:
		Arms
	
	
		Equipment:
		Dumbbells
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/55/triceps-kickback/","Step 1
Starting Position: Hold a dumbbell in your left hand and assume a split-stance position placing your right leg forward, but keeping your weight evenly distributed through the heels of both feet. Stiffen your torso by contracting your abdominal and core muscles (""bracing""). Place your right hand on your right thigh or knee and slowly lean forward, transferring most of your upper extremity body weight into that right side. Depress and retract your left scapula (pull your shoulder down and back) and maintain this position throughout the exercise. Your head should be aligned with your spine.
 
Step 2
Position the your left upper arm parallel to, and close to, your torso. Bend your elbow to 90 degrees or at least to a point where your forearm hangs vertical to the floor.
 
Step 3
Upward Phase: Exhale and slowly extend (straighten) your elbow by contracting your triceps muscles until your elbow is fully extended. Your upper arm should remain stationary next to your torso and not raised during the movement. Avoid any arching (sagging) in your low back or any rotation in your torso.
 
Step 4
Downward Phase: Inhale and slowly return your arm to your starting position, without changing your torso position. Maintain your upper arm parallel and close to your torso.
Proper form in performing this exercise is important to target triceps activity and for safety reasons to prevent additional loading on your spine.
			

		Share:","Triceps Kickback","Dumbbells","Arms","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/55-1.jpg"
"1712223731-15","https://www.acefitness.org/resources/everyone/exercise-library/body-part/arms/?page=4","Triceps Extension
			    
			    

	
		Target Body Part:
		Arms
	
	
		Equipment:
		Dumbbells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/74/triceps-extension/","Step 1
Starting Position: Stand in a split-stance position holding a dumbbell with both hands and wrap both hands around the dumbbell handle. Stiffen your torso by contracting your abdominal/core muscles (""bracing""), and depress and retract your scapulae (pull your shoulders down and back), maintaining this position throughout the exercise. Your head and neck should be aligned with your spine. 
Step 2
Upward Phase: Exhale and slowly press the dumbbell overhead, extending your elbows until your arms are vertical to the floor, elbows pointing forward, but not completely locked. The dumbbell should be positioned directly over your head with your palms facing upwards and the dumbbell hanging vertically or angled slightly. Maintain your balance and avoid changing the position of your head, torso, upper arms, wrists and feet. 
Step 3
Downward Phase: Inhale and allow the weight to slowly bend your elbows, lowering the dumbbell behind your head in a controlled manner without moving your upper arms. Continue lowering the dumbbell until your elbows reach a 90 degree bend or until your upper arms begin to move backwards. Be sure to avoid making contact with the back of your head. Also, avoid changing the position in your head, torso, upper arms, wrists and feet. 
Attempt to keep your upper arms vertical to the floor throughout the exercise and your elbows shoulder-width apart.
			

		Share:","Triceps Extension","Dumbbells","Arms","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/74-1.jpg"
"1712223734-16","https://www.acefitness.org/resources/everyone/exercise-library/body-part/arms/?page=4","Tricep Pressdown Exercise
			    
			    

	
		Target Body Part:
		Arms
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/333/tricep-pressdown/","Stand with the feet hip-width apart, the hips straight, the back tall, and the knees slightly bent. Place the cable pulley at the highest position, use a straight bar attachment, and grip the bar firmly in both hands. Pull the elbows in close to the sides and slowly push the hands down towards the floor. Straighten the arms completely before bending the elbows to return to the starting position.
			

		Share:","Tricep Pressdown Exercise","Resistance Bands/Cables","Arms","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/333-1.jpg"
"1712223736-17","https://www.acefitness.org/resources/everyone/exercise-library/body-part/arms/?page=4","Tricep Extension
			    
			    

	
		Target Body Part:
		Arms
	
	
		Equipment:
		Weight Machines / Selectorized
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/292/tricep-extension/","Adjust the seat to a comfortable height and the weight to the appropriate level before beginning. Sitting with a tall back, rest the upper arms on the pad and grasp the handles. Keeping the elbows in a straight line with the shoulders, press the hands downward. Slowly return to the starting position. 
			

		Share:","Tricep Extension","Weight Machines / Selectorized","Arms","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/292-1.jpg"
"1712223738-18","https://www.acefitness.org/resources/everyone/exercise-library/body-part/arms/?page=4","Standing Shoulder Press
			    
			    

	
		Target Body Part:
		Arms, Shoulders
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/71/standing-shoulder-press/","Place a barbell in a rack at about shoulder-height. Grip the bar with the hands about shoulder-width apart and the palm facing the ceiling. Dip under the bar to bring it off the rack letting it rest across the top of the shoulders so that the palms are facing the ceiling and the elbows are pointed straight ahead. Step back, keeping the back straight and tall and press the barbell directly overhead. Slowly return the weight to the shoulders and repeat for the desired number of reps. 
			

		Share:","Standing Shoulder Press","Barbell","Arms, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/71-1.jpg"
"1712223740-19","https://www.acefitness.org/resources/everyone/exercise-library/body-part/arms/?page=4","Standing Shoulder Extension
			    
			    

	
		Target Body Part:
		Arms
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/199/standing-shoulder-extension/","Step 1
Starting Position:  Stand in a split-stance position with the right leg in front. Stiffen your abdominal muscles (“brace”) to stabilize your spine, then depress and retract your scapulae (pull shoulders down and back) without arching your low back.
 
Step 2
Bending at the hips, reach forward with your right arm straight and elbow extended and place it on the table.  Maintain abdominal bracing to keep the spine in alignment.  Keeping both shoulders square to the front, flex (bend) your left elbow lifting your forearm up and forming a 90 degree angle at that elbow. 
 
Begin extending the shoulder by maintaining the 90 degree bend in the left elbow and drawing the elbow up and back so your hand is now pointing to the ground.  Increase the stretch by keeping the shoulder in place and extending the elbow, straightening the arm with your thumb pointing down.
 
Hold the stretch for 15-30 seconds for a total of 2-4 repetitions.  Do not allow your head to drop towards the ground. Keep your gaze on the table.
 
 

Keep your body square to the table.  Avoid leaning into the support arm and opening the chest.  Keep your abdominals engaged to support the back.

			

		Share:","Standing Shoulder Extension","No Equipment","Arms","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/199-1.jpg"
"1712223742-20","https://www.acefitness.org/resources/everyone/exercise-library/body-part/arms/?page=4","Standing Bicep Curl
			    
			    

	
		Target Body Part:
		Arms
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/322/standing-bicep-curl/","Place the center of a resistance band under one foot and grasp the handles with one in each hand. With the palms facing the ceiling, bend the elbows to bring the hands up toward the shoulders. Keep the elbows in close to the sides through the movement, and lower slowly back down to complete the repetition. 
			

		Share:","Standing Bicep Curl","Resistance Bands/Cables","Arms","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/322-1.jpg"
