web-scraper-order,web-scraper-start-url,exercise-selector,exercise-selector-href,instructions,name,equipment,bodypart,image-src
"1712225436-11","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=5","Supine Rotator Cuff 
			    
			    

	
		Target Body Part:
		Abs, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/122/supine-rotator-cuff/","Step 1
Starting Position: Lie supine (on your back) on an exercise mat or firm surface, bending your knees until your feet are positioned flat on the floor 12-18"" from your buttocks. Extend your arms out from your sides level with your shoulders, bending your elbows to 90 degrees with your forearms vertical to the floor and wrists in a neutral position (neither flexed nor extended; forearms, wrists and hands aligned vertically). Breathe deeply for 30 seconds relaxing your body and allowing gravity to gently pull your lower back and shoulders towards the floor.
Step 2
Depress and retract your scapulae (pull your shoulder down and back) without increasing the arch in your low back or lifting your hips off the floor. Hold this position throughout the exercise.
Step 3
External Rotation: Gently rotate your forearms backwards towards the floor without arching your lower back or changing your wrist position. Your goal is to rotate your forearms backwards until the backs of forearms, wrists and hands all make contact with the floor and remain aligned together. Hold this position for 15-30 seconds before slowly returning to your starting position.
Step 4
Internal Rotation: Gently rotate your forearms forward towards the floor without flexing your torso (bending forward from your waist line) or raising the backs of your shoulders off the floor. Your goal is to rotate your forearms forward until the fronts of your hands are 2-4"" off the floor (20-30 degrees off the floor). Keep your forearms, wrists and hands aligned and hold this position for 15-30 seconds before slowly returning to your starting position.
This exercise stretches and strengthens your rotator cuff muscles in your shoulders in a stable and isolated manner. Healthy rotator cuff muscles permit healthy joint movements at the shoulder, reducing your likelihood of injury and pain. Try to perform this exercise adjacent to a mirror that will allow you to monitor any undesired movement in the hips, ribs, shoulder or low-back. This is a good warm-up exercise to prepare the shoulders for heavier loads during exercises like the dumbbell bench press or standing barbell shoulder press.
			

		Share:","Supine Rotator Cuff","No Equipment","Abs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/122-1.jpg"
"1712225438-12","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=5","Supermans
			    
			    

	
		Target Body Part:
		Back, Butt/Hips, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/9/supermans/","Step 1
Starting Position: Lie prone (on your stomach) on a mat with your legs extended, ankles slightly plantarflexed (toes pointing away from your shins), arms extended overhead with palms facing each other. Relax your head to align it with your spine.
 
Step 2
Upward Phase: Exhale, contract your abdominal and core muscles to stabilize your spine and slowly extend both hips (raise both legs) a few inches off the floor while simultaneously raising both arms a few inches off the floor. Keep both legs and arms extended and avoiding any rotation in each. Maintain your head and torso position, avoiding any arching in your back or raising of your head. Hold this position briefly.
 
Step 3
Downward Phase: Gently inhale and lower your legs and arms back towards your starting position without any movement in your low back or hips.
			

		Share:","Supermans","No Equipment","Back, Butt/Hips, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/9-1.jpg"
"1712225440-13","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=5","Standing Shoulder Press
			    
			    

	
		Target Body Part:
		Arms, Shoulders
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/71/standing-shoulder-press/","Place a barbell in a rack at about shoulder-height. Grip the bar with the hands about shoulder-width apart and the palm facing the ceiling. Dip under the bar to bring it off the rack letting it rest across the top of the shoulders so that the palms are facing the ceiling and the elbows are pointed straight ahead. Step back, keeping the back straight and tall and press the barbell directly overhead. Slowly return the weight to the shoulders and repeat for the desired number of reps. 
			

		Share:","Standing Shoulder Press","Barbell","Arms, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/71-1.jpg"
"1712225442-14","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=5","Stability Ball Shoulder Stabilization
			    
			    

	
		Target Body Part:
		Back, Shoulders
	
	
		Equipment:
		Stability Ball
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/67/stability-ball-shoulder-stabilization/","Step 1
Starting Position: Lie prone (on your stomach) over the top of a properly-inflated stability ball (one that compresses approximately 6"" under your body weight) with both feet and hands on the floor, hip- and shoulder-width apart. 

Step 2
Gently contract your abdominal/core muscles to stiffen your torso and slowly walk backwards until your stomach lies directly over the top of the ball with both legs extended and both feet firmly placed on the floor, hip-width or wider apart. Your torso and legs should be in parallel alignment with your arms, resting on the ball. 

Step 3
Start with your scapulae in a retracted and depressed position (shoulders pulled down and back) without any arching in the low back while performing the formations listed in the subsequent steps. 

Step 4
""I"" Formation: Exhale, fully extend both arms and slowly raise them overhead (in line with your torso) in unison until they lie level with your torso. Your thumbs should point towards the ceiling (palms facing each other). Avoid any shrugging in your shoulders. Hold this position briefly, inhale and slowly return your arms to their starting position 

Step 5
""Y"" Formation: Exhale, fully extend both arms and slowly raise them in unison at a 45 degree angle from overhead until both lie level with your torso. Your thumbs should point towards the ceiling. Avoid any shrugging in your shoulders. Hold this position briefly, inhale and slowly return your arms to their starting position. 

Step 6
""T"" Formation: Exhale, fully extend both arms and slowly raise them out to your sides in unison at a 90 degree angle to your body until both lie parallel with your torso. Your thumbs should point towards the ceiling. Avoid any shrugging in your shoulders. Hold this position briefly, inhale and slowly return your arms to their starting position. 

Step 7
""W"" Formation: Exhale, bend your elbows, raise your arms level with your torso and push your elbows backwards towards your hips in unison. Your thumbs should point towards the ceiling. Avoid any shrugging in your shoulders. Hold this position briefly, inhale and slowly return your arms to their starting position. 

Step 8
Exercise Variation: To increase the balance challenge, this series of exercises can be progressed by bringing your feet together behind you or raising one foot off the floor. 

Avoid hyperextension in your low back by raising your torso past parallel alignment with your legs.
			

		Share:","Stability Ball Shoulder Stabilization","Stability Ball","Back, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/67-1.jpg"
"1712225445-15","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=5","Stability Ball Push-Up
			    
			    

	
		Target Body Part:
		Chest, Shoulders
	
	
		Equipment:
		Stability Ball
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/63/stability-ball-push-up/","Step 1
Starting Position: Lie prone (on your stomach) over the top of a properly-inflated stability ball (one that compresses approximately 6"" under your body weight) with both feet and hands on the floor, hip- and shoulder-width apart.
Step 2
Gently contract your abdominal/core muscles to stiffen your torso and slowly walk yourself backwards until your stomach lies directly over the top of the ball with both legs extended and both feet firmly placed on the floor, hip-width or wider apart. Your head, torso and legs should be in parallel alignment with your arms resting on the ball.
Step 3
Place your hands to the sides of the ball close to the top, positioning your hands directly under your shoulders and elbows by your side. Think about trying to squeeze the ball between your hands to create more strength and stability.
Step 4
Upward Phase: Exhale and slowly press your body upwards until your elbows are fully extended, but not locked. Maintain your head, torso and leg alignment, and elbows by your sides. Hold this position briefly.
Step 5
Downward Phase: Inhale and gently lower yourself to your starting position.
Step 6
Exercise Variation (1): If this body position proves too difficult in pressing upwards or in stabilizing your torso, take yourself down to a kneeling position, aligning your head, torso and thighs throughout the exercise.
Step 7
Exercise Variation (2) : To increase the balance challenge, this exercise can be performed by bringing your feet together behind you and raising one foot off the floor.
Avoid hyperextension in your low back by allowing your low bag to sag towards the floor. Your torso and hips should remain rigid and in parallel throughout the exercise.
			

		Share:","Stability Ball Push-Up","Stability Ball","Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/63-1.jpg"
"1712225449-16","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=4","Stability Ball Pikes
			    
			    

	
		Target Body Part:
		Abs, Shoulders
	
	
		Equipment:
		Stability Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/61/stability-ball-pikes/","Step 1
Starting Position: Lie prone (on your stomach) over the top of a properly-inflated stability ball (one that compresses approximately 6"" under your body weight) with both feet and hands on the floor, hip- and shoulder-width apart.
 
Step 2
Gently exhale, contract your abdominal/core muscles to stiffen your torso and slowly walk yourself forward, lifting your legs off the floor. Continue walking out until your toes, with ankles in dorsiflexion (toes pointed towards your shins), rest on the top of the ball. Maintain a rigid torso aligned parallel with your legs. Retract and depress your scapulae (pull your shoulder back and down) as your reach your end position, with your arms fully extended and hands positioned directly under your shoulders.
 
Step 3
Curling Phase: Exhale and while keeping your legs fully extended, pull your feet towards towards your chest, rolling the ball forward as your hips move upwards (think about lifting your rear end towards the ceiling while hinging at the hips). Continue moving until you reach an inverted position where your hips are positioned directly above your shoulders, with your legs, torso and arms fully extended, and head positioned between your arms. Your toes should remain on the top of the ball, but your ankles can move into plantar flexion (toes pointed away from your shins).
 
Step 4
Lowering Phase: Inhale and slowly lower yourself back towards the floor, returning your body to the starting position.
Avoid arching (sagging) your lower back or hiking your hips upwards in the starting position. Contract your abdominal, back and glute muscles to keep your torso and legs parallel to the floor.
			

		Share:","Stability Ball Pikes","Stability Ball","Abs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/61-1.jpg"
"1712225451-17","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=4","Squat to Overhead Raise
			    
			    

	
		Target Body Part:
		Abs, Full Body/Integrated, Legs - Thighs, Shoulders
	
	
		Equipment:
		Dumbbells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/361/squat-to-overhead-raise/","Hold one dumbbell lengthwise in both hands so that each hand is holding a weighted end, and place the feet about shoulder-width apart. With the arms straight down, slowly bend at the hips and keep the back straight while lowering into a squat keeping the weight between both legs. At the bottom of the squat push both feet into the ground to return to standing, and keep the arms straight while swinging the weight straight in front of the body to finish with it over the head. Lower the dumbbell back down in front of the body to return to the starting position.
			

		Share:","Squat to Overhead Raise","Dumbbells","Abs, Full Body/Integrated, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/361-1.jpg"
"1712225453-18","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=4","Spinal Twist with a Push-Pull Movement
			    
			    

	
		Target Body Part:
		Back, Chest, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/219/spinal-twist-with-a-push-pull-movement/","Step 1
Starting Position: Lie on your side on a mat with both legs extended so that your hips and shoulder are aligned vertically with the floor and your spine and head are in alignment (head resting on the mat or upon a small pillow or rolled-up towel). Bend your upper leg to create a 90-degree bend at both the hip and knee, resting the inside of that knee upon the mat or upon a raised platform, (e.g., rolled-up towel, block, etc.). Extend both arms out directly in front you at chest level, overlapping your fingers together.  

Step 2
Stiffen (“brace”) your abdominal muscles to stabilize your spine in a neutral position and maintain this throughout the exercise. Gently exhale and slowly rotate your trunk and upper arm until your belly button faces the ceiling and your upper arm extends out to the side, either touching or being elevated slightly above the floor. 
Attempt to avoid any rotation of your hips, evidenced by your upper thigh sliding backwards as you rotate.  Placement of a raised platform under the inside of the upper knee will help control this hip rotation.  Additionally, avoid any arching in your low back that may accompany the rotation. Stiffening (""bracing"") your abdominal muscles will help prevent this.   

Step 3
Depress and retract your scapulae (pull shoulders back and down) without moving your trunk and attempt to hold this position throughout the exercise.  Hold this position briefly, then flex (bend) the elbow of the lower arm so that the back of the arm rests against the floor / mat, while the forearm is aligned vertically to the floor.   Extend the other arm vertically towards the ceiling, but do not allow the scapula to move (i.e., hold it in the depressed and retracted position). 

Step 4
Gently exhale and while stabilizing your scapulae (shoulder blades), trunk and hips, perform a series of push-pull movements with your arms:
(a) Press the lower arm upwards, extending the elbow without allowing the scapula to move forward
(b) Pull the upper arm downwards towards the chest, flexing (bending) the elbow without allowing the scapula to move backwards.

Step 5
Exercise Variation: The exercise intensity can be increased by using dumbbells.
 

To maximize the benefits of this exercise and reduce the potential for injury, it is often important to stabilize the scapulae, trunk and hips and control movement at the shoulders.  Follow the instructions provided carefully.

			

		Share:","Spinal Twist with a Push-Pull Movement","No Equipment","Back, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/219-1.jpg"
"1712225455-19","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=4","Single-arm Medicine Ball Push-up
			    
			    

	
		Target Body Part:
		Abs, Arms, Chest, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/134/single-arm-medicine-ball-push-up/","Step 1
Starting Position: Kneel on an exercise mat or floor and bring your feet together behind you. Slowly bend forward to place one hand on the top of medicine ball and the other on the floor. Your hands should be shoulder-width apart. Carefully shift your weight forward until your shoulders are positioned directly over your hands and the medicine ball. Reposition your feet as needed to allow full extension of your body without any sagging (downwards) or hiking (upwards) at the hips. Stiffen your torso by contracting your abdominal / core muscles (""bracing""). Your head should be aligned with your spine.
Step 2
Downward Phase: Slowly lower your body towards the ball while maintaining a rigid torso and head aligned with your spine. Do not allow your torso to rotate, your low back or hips to sag or pitch upwards. Contract your glutes (butt) and quadriceps (thighs) to help maintain stability. Continue to lower yourself until your chest nears or lightly touches the ball. Your elbows should either remain close to the sides of your body or flare outwards slightly.
Step 3
Upward Phase: Press upwards through your arms while maintaining a rigid torso and head aligned with your spine. Do not allow your low back or hips to sag or hike upwards. Continue pressing until the arms are fully extended at the elbows.
As the ball adds instability to this exercise, your movements need to be slow and controlled to reduce the chance of injury.
			

		Share:","Single-arm Medicine Ball Push-up","Medicine Ball","Abs, Arms, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/134-1.jpg"
"1712225457-20","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=4","Single-arm Lateral Raise
			    
			    

	
		Target Body Part:
		Shoulders
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/354/single-arm-lateral-raise/","Place a cable pulley at about waist-height and attach a single handle. Stand so that the right side of the body is next to the machine and grip the handle in the left hand. Keep the chest tall, the hips straight, and press the feet into the floor while lifting the left hand directly to the left (the cable should be passing in front of the body). Lift the left arm until it is parallel to the floor, then pause for one second before slowly lowering the left arm to return the weight to its starting position.
			

		Share:","Single-arm Lateral Raise","Resistance Bands/Cables","Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/354-1.jpg"
"1712225460-21","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=4","Single Arm Overhead Squat
			    
			    

	
		Target Body Part:
		Back, Full Body/Integrated, Legs - Thighs, Shoulders
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/393/single-arm-overhead-squat/","Hold a kettlebell in the right hand with the right arm straight up overhead. Stand with the feet about shoulder-width apart and place the right foot in front of the left so the heel of the right foot is even with the toes of the left foot. While looking up at the kettlebell throughout the movement, push hips back into a squat reaching the free arm down towards the ground, allowing the trunk to rotate towards the right. Push both feet into the floor and pull the knees backwards to return back to the original standing position.
			

		Share:","Single Arm Overhead Squat","Kettlebells","Back, Full Body/Integrated, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/393-1.jpg"
"1712225462-22","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=4","Single Arm Overhead Press
			    
			    

	
		Target Body Part:
		Full Body/Integrated, Shoulders
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/395/single-arm-overhead-press/","Stand with the feet hip-width apart so that the right foot is slightly in front of the left and grip a kettlebell with the right hand while holding it in front of the chest near the shoulder resting on the right forearm with the elbow close to the ribs. Push the right foot into the ground to shift the weight of the body forward, and press the right arm straight overhead. Pull the right elbow back down to the rib cage to lower the weight.  
			

		Share:","Single Arm Overhead Press","Kettlebells","Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/395-1.jpg"
"1712225464-23","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=4","Side-lying Arm Rolls
			    
			    

	
		Target Body Part:
		Abs, Shoulders
	
	
		Equipment:
		Dumbbells, No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/223/side-lying-arm-rolls/","Step 1
Starting Position: Lie flat on your back on a mat in a bent-knee position and place a small pillow, rolled-up towel or foam pad under your head.  Depress and retract your scapulae (pull shoulders back and down) without moving your trunk and attempt to hold this position throughout the exercise. While holding a light dumbbell or weight in one hand, press that arm vertically while maintaining a neutral wrist (i.e., wrist aligned with your forearm) and scapula (shoulder blade) in contact with the mat.  Place your opposite arm at the side of your body.

Step 2
Stiffen (“brace”) your abdominal muscles to stabilize your spine and maintain this throughout the exercise. Gently exhale and rotate your trunk and legs slowly towards the arm placed at your side while keeping the extended arm vertical to the floor at all times and the upper shoulder stable (i.e., no movement of the shoulder blade).  Continue to rotate until your belly button is level with the floor. This places a significant stretch and increased load into the upper shoulder.  Control movement (stabilize) in this shoulder and avoid any arching in your low back that may accompany the rotation.  Stiffening (""bracing"") your abdominal muscles will help prevent this.   

Step 3
Pause momentarily then slowly return back to your starting position.  Perform 1 set x 5 – 10 repetitions at a slow, controlled tempo (pace), then repeat to the opposite side.  

Step 4
Exercise Variation: If a light dumbbell is not available, perform this exercise without any resistance or with any weighted device. The exercise complexity is increased by holding a kettle bell that has an “offset center of mass.” 
 

To maximize the benefits of this exercise and reduce the potential for injury, it is often important to stabilize the scapula and control movement carefully.  Follow the instructions provided carefully

			

		Share:","Side-lying Arm Rolls","Dumbbells, No Equipment","Abs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/223-1.jpg"
"1712225466-24","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=4","Shoulder Stability-Mobility Series - I, Y, T, W Formations 
			    
			    

	
		Target Body Part:
		Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/237/shoulder-stability-mobility-series-i-y-t-w-formations/","Step 1
Starting Position: Lie flat on your back on the floor / mat in a bent-knee position with feet placed firmly on the floor.  Position your arms to your sides with elbows extended and palms facing inwards.  Stiffen (“brace”) your abdominal muscles to stabilize your spine, depress and retract your scapulae (pull shoulders back and down) without moving your trunk and attempt to hold this positions throughout the exercise.
Step 2
“I” Formation: Gently exhale and slowly extend your arms overhead keeping your elbows extended, while maintaining your depressed shoulder position and stable spine (avoid arching your back). Individuals experiencing some limitations in their flexibility will tend to shrug their shoulders and arch their back during this movement.  Continue to move your arms overhead until your thumbs touch the floor overhead, or until you reach the point of tension, but avoid bouncing or pushing to the point of pain.  Hold this position for 15 – 30 seconds then relax and return to your starting position.  Perform 2 – 4 repetitions.
Step 3
“Y” Formation: From the same starting position, gently exhale and slowly extend your arms into the “Y” formation (45-degree angle to form the letter “Y”) as illustrated, while maintaining your elbows extended, depressed shoulder position and stable spine (avoid arching your back).  Continue to move your arms until your thumbs touch the floor in the “Y” position, or until you reach the point of tension, but avoid bouncing or pushing to the point of pain.  Hold this position for 15 – 30 seconds then relax and return to your starting position.  Perform 2 – 4 repetitions.
Step 4
“T” Formation: From the same starting position, gently exhale and slowly raise your arms until vertical with the floor, then open up to your sides into the “T” formation (90-degree angle to form the letter “T”) as illustrated, while maintaining your elbows extended, depressed shoulder position and stable spine (avoid arching your back).  Continue to move your arms until the backs of your hands touch the floor in the “T” position, or until you reach the point of tension, but avoid bouncing or pushing to the point of pain.  Hold this position for 15 – 30 seconds then relax and return to your starting position.  Perform 2 – 4 repetitions.
Step 5
“W” Formation and Wipers: From the same starting position, flex (bend) your elbows and externally rotate (turn out) your arms until the back of your forearms touch, or come close to touching the floor (forming the letter “W” as illustrated), while maintaining your elbows extended, depressed shoulder position and stable spine (avoid arching your back).  Gently exhale and slowly slide your arms overhead along the floor while maintaining your bent-elbow position until your hands touch above your head or until you reach the point of tension, but avoid bouncing or pushing to the point of pain (sometimes referred to as “snow angels”).  Hold both the “W” and overhead positions for 10 - 15 seconds then relax and slide your arms back to your “W” formation.  Perform 2 – 4 repetitions.
Exercise Variation: This stretch can become more dynamic by performing slow, controlled movements to complete 1 set of 5 - 10 repetitions in each formation, holding the end position for 1 - 2 seconds.
 
EXERCISE TIP: To maximize the benefits of a stretch and reduce the potential for injury, it is often important to stretch only to the point of tension, avoid bouncing and control movement at other segments of the body.  During this stretch, attempt to keep your scapulae (shoulders) depressed and avoid arching in your low back. 
			

		Share:","Shoulder Stability-Mobility Series - I, Y, T, W Formations","No Equipment","Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/237-1.jpg"
"1712225468-25","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=4","Shoulder Packing
			    
			    

	
		Target Body Part:
		Back, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/205/shoulder-packing/","Step 1
Starting Position: Stand with your feet hip-width apart, toes pointing forward, with arms by your sides. Contract your abdominal muscles (“brace”) to stabilize your spine while holding your chest up and out with your head tilted slightly up.

Step 2
Exhale and depress and retract your scapulae (pull shoulders down and back) without arching your low back. Hold the contraction for 5-10 seconds for a total of 2-4 repetitions. 
 
Step 3
Exercise Variations: 

Perform the exercise on one shoulder at a time. 
Isolate the two movements.  Perform scapulae depression (pull the shoulder(s) down and hold the contraction for 5-10 seconds.  Then perform scapulae retraction (pull the shoulder(s) back and hold the contraction for 5-10 seconds.  Repeat 2-4 repetitions of each exercise on both shoulders. 
This exercise can be performed in the supine position (on your back).  Starting position: Lying supine (on your back) on a matt with knees bent to 90 degrees and feet flat on the floor.  Align the anterior superior iliac spine (ASIS) with the knee and second toe.  Place your arms by yours side with palms facing up. Continue with the listed steps.  

 

Be sure to exhale with each contraction to help you achieve the desired range of motion.  Keep the abdominals engaged to prevent any increase in lumbar lordosis (inward curvature of the back). 

			

		Share:","Shoulder Packing","No Equipment","Back, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/205-1.jpg"
"1712225470-26","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=4","Seated Shoulder Press 
			    
			    

	
		Target Body Part:
		Arms, Shoulders
	
	
		Equipment:
		Weight Machines / Selectorized
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/186/seated-shoulder-press/","Step 1
Starting Position: Sit with your back firmly supported against the backrest. Adjust the seat height so that the handles are level with your shoulders or just higher than your shoulders. Grasp the handles firmly with a full grip (thumbs clasped around the handles) and maintain a neutral wrist position (i.e., wrists in line with your forearms). Position your elbows in the 4 and 8 o'clock position (i.e., slightly forward than the 3 and 9 o'clock positions where the elbows are aligned with the midline of your trunk).  Position your feet firmly on the floor or on the foot rests to stabilize your body.  Stiffen (“brace”) your abdominal muscles to stabilize your spine, but do not press your low back into the backrest. Maintain the natural arch in your low back and avoid arching your back throughout the exercise.  Depress and retract your scapulae (pull shoulders back and down) and attempt to hold this position throughout the exercise.

Step 2
Gently exhale and slowly perform an upward pressing movement, extending your elbows overhead while maintaining a neutral wrist position, head aligned with your spine and avoidng arching your low back.

Step 3
Continue pressing until your elbows are fully extended, but not locked.  Pause momentarily then gently contract your lats (back muscles) to pull the handles back down towards your starting position, allowing your elbows to flex (bend) in a slow, controlled manner while returning to their starting 4 and 8 o'clock position. Repeat the movement.

Step 4
Exercise Variation: To increase the exercise intensity, perform the following variations:
(a) Perform unilateral (one arm at a time) presses
(b) Sit upright off the backrest, which will require a greater effort from your core to stabilize your trunk as you perform the press movement.
 

In the overhead position, the shoulder is relatively unstable. To protect your shoulder it is important to engage your lats (back muscles) to initiate the downward movement as oppsed to simply yielding to gravity. This will help stabilize your shoulder.

			

		Share:","Seated Shoulder Press","Weight Machines / Selectorized","Arms, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/186-1.jpg"
"1712225472-27","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=4","Seated Shoulder Press
			    
			    

	
		Target Body Part:
		Arms, Shoulders
	
	
		Equipment:
		Barbell, Bench
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/43/seated-shoulder-press/","Sit in a shoulder-press bench and rack, and keep the back straight while gripping the bar with the hands a little wider than shoulder-width apart. Take the bar out of the rack and slowly lower to the front of the shoulders, stopping when the bar is about chin-height. Press the feet into the floor, squeeze the stomach muscles, and keep the elbows pointed forward while pressing the bar directly overhead. Slowly lower the bar to chin-height and repeat for the desired number of repetitions.  
			

		Share:","Seated Shoulder Press","Barbell, Bench","Arms, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/43-1.jpg"
"1712225477-28","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=3","Seated Overhead Press
			    
			    

	
		Target Body Part:
		Arms, Shoulders
	
	
		Equipment:
		Bench, Dumbbells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/45/seated-overhead-press/","Step 1
Starting Position: Grasp the dumbbells in your hands and sit with your back against a back rest so that your head, shoulders and butt make contact with the bench. Place your feet firmly on the floor. Stiffen your torso by contracting your core and abdominal muscles (""bracing""). If working with a spotter, signal for assistance. Exhale and slowly lift the dumbbells to your shoulder level with a closed, pronated grip (palms facing forward and thumbs wrapped around the handles), with the dumbbells at shoulder-width or slightly wider and wrists in a neutral position (avoid flexion and extension of the wrists). Retract and depress your scapulae (pull down and back) and hold this scapulae position throughout the exercise. 
Step 2
Upward Phase: Exhale and press the dumbbells overhead in unison until your elbows are fully extended without any arching in your low back. Maintain your body contact with the bench, neutral wrist (avoid flexion and extension) and depressed, retracted scapulae positions. For more comfort through the range-of-motion keep your elbows pointed in front of you. 
Step 3
Downward Phase: Inhale and slowly lower the dumbbells in a controlled manner by flexing (bending) your elbows while maintaining a rigid torso, neutral wrists and contact with the bench and floor. Avoid simply yielding to gravity and consciously try to contract your lats and pull the dumbbells down towards you. 
Spotting is important to ensure safety in this exercise. The spotter should stand behind you in a split-stance position, positioning their hands close to your wrists (not touching) to support you as needed.
			

		Share:","Seated Overhead Press","Bench, Dumbbells","Arms, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/45-1.jpg"
