web-scraper-order,web-scraper-start-url,exercise-selector,exercise-selector-href,instructions,name,equipment,bodypart,image-src
"1712225108-11","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=3","Standing Chest Stretch
			    
			    

	
		Target Body Part:
		Chest
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/209/standing-chest-stretch/","Step 1
Stand with your feet hip-width apart, toes pointing forward and arms by your sides. Stiffen your abdominal muscles (“brace”) to stabilize your spine, then depress and retract your scapulae (pull shoulders down and back) without arching your low back.

Step 2
Action:  Exhale, slightly lift your chest up and out while externally rotating the shoulders (turning them out) and adducting (drawing together) your shoulder blades pulling your shoulders back.  Hold for 15-30 seconds for 2-4 repetitions.

Step 3
Exercise Variation: 

To increase the stretch in the pectoralis minor and stretch the anterior deltoid, extend your arms behind your back, clasping your hands together (or grab a towel) and slowly pushing out through the hands and lifting up without shifting the hips forward or increasing the amount of lumbar lordosis (inward curvature of the low back).
To increase the stretch in the chest using a partner.  Have a partner stand behind you.  Extend your arms behind your body thumbs facing up.  Have the partner apply gentle pressure to the outside of the arms.
 


If adding the anterior deltoid stretch or partner assist, be sure to maintain neutral alignment.  While the chest will slightly lift up and out, do not force your chest forward.

			

		Share:","Standing Chest Stretch","No Equipment","Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/209-1.jpg"
"1712225110-12","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=3","Standing Chest Fly
			    
			    

	
		Target Body Part:
		Chest
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/160/standing-chest-fly/","Place two cable pulleys slightly above the shoulder height with handle attachments, grip one handle in each hand and step forward so that the arms are outstretched to the sides. With the elbows slightly bent, slowly bring both hands together in front of the body. When the hands are together, pause for one second before slowly returning the arms to the starting position. 
			

		Share:","Standing Chest Fly","Resistance Bands/Cables","Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/160-1.jpg"
"1712225112-13","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=3","Standing Anti-rotation Press
			    
			    

	
		Target Body Part:
		Abs, Arms, Chest
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/332/standing-anti-rotation-press/","Stand with the feet hip-width apart and the hips straight with the knees slightly bent. The cable pulley should be at approximately chest height and directly to the right of the body (while pressing the handle away from the body, the cable should be parallel with the chest.) Grip one handle in both hands with the fingers laced together and elbows in by the sides. Keep the back straight and tall while pressing the handle forward, and hold for 2-3 seconds before slowly pulling the elbows back to the sides. 
			

		Share:","Standing Anti-rotation Press","Resistance Bands/Cables","Abs, Arms, Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/332-1.jpg"
"1712225114-14","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=3","Stability Ball Push-Up
			    
			    

	
		Target Body Part:
		Chest, Shoulders
	
	
		Equipment:
		Stability Ball
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/63/stability-ball-push-up/","Step 1
Starting Position: Lie prone (on your stomach) over the top of a properly-inflated stability ball (one that compresses approximately 6"" under your body weight) with both feet and hands on the floor, hip- and shoulder-width apart.
Step 2
Gently contract your abdominal/core muscles to stiffen your torso and slowly walk yourself backwards until your stomach lies directly over the top of the ball with both legs extended and both feet firmly placed on the floor, hip-width or wider apart. Your head, torso and legs should be in parallel alignment with your arms resting on the ball.
Step 3
Place your hands to the sides of the ball close to the top, positioning your hands directly under your shoulders and elbows by your side. Think about trying to squeeze the ball between your hands to create more strength and stability.
Step 4
Upward Phase: Exhale and slowly press your body upwards until your elbows are fully extended, but not locked. Maintain your head, torso and leg alignment, and elbows by your sides. Hold this position briefly.
Step 5
Downward Phase: Inhale and gently lower yourself to your starting position.
Step 6
Exercise Variation (1): If this body position proves too difficult in pressing upwards or in stabilizing your torso, take yourself down to a kneeling position, aligning your head, torso and thighs throughout the exercise.
Step 7
Exercise Variation (2) : To increase the balance challenge, this exercise can be performed by bringing your feet together behind you and raising one foot off the floor.
Avoid hyperextension in your low back by allowing your low bag to sag towards the floor. Your torso and hips should remain rigid and in parallel throughout the exercise.
			

		Share:","Stability Ball Push-Up","Stability Ball","Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/63-1.jpg"
"1712225116-15","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=3","Spinal Twist with a Push-Pull Movement
			    
			    

	
		Target Body Part:
		Back, Chest, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/219/spinal-twist-with-a-push-pull-movement/","Step 1
Starting Position: Lie on your side on a mat with both legs extended so that your hips and shoulder are aligned vertically with the floor and your spine and head are in alignment (head resting on the mat or upon a small pillow or rolled-up towel). Bend your upper leg to create a 90-degree bend at both the hip and knee, resting the inside of that knee upon the mat or upon a raised platform, (e.g., rolled-up towel, block, etc.). Extend both arms out directly in front you at chest level, overlapping your fingers together.  

Step 2
Stiffen (“brace”) your abdominal muscles to stabilize your spine in a neutral position and maintain this throughout the exercise. Gently exhale and slowly rotate your trunk and upper arm until your belly button faces the ceiling and your upper arm extends out to the side, either touching or being elevated slightly above the floor. 
Attempt to avoid any rotation of your hips, evidenced by your upper thigh sliding backwards as you rotate.  Placement of a raised platform under the inside of the upper knee will help control this hip rotation.  Additionally, avoid any arching in your low back that may accompany the rotation. Stiffening (""bracing"") your abdominal muscles will help prevent this.   

Step 3
Depress and retract your scapulae (pull shoulders back and down) without moving your trunk and attempt to hold this position throughout the exercise.  Hold this position briefly, then flex (bend) the elbow of the lower arm so that the back of the arm rests against the floor / mat, while the forearm is aligned vertically to the floor.   Extend the other arm vertically towards the ceiling, but do not allow the scapula to move (i.e., hold it in the depressed and retracted position). 

Step 4
Gently exhale and while stabilizing your scapulae (shoulder blades), trunk and hips, perform a series of push-pull movements with your arms:
(a) Press the lower arm upwards, extending the elbow without allowing the scapula to move forward
(b) Pull the upper arm downwards towards the chest, flexing (bending) the elbow without allowing the scapula to move backwards.

Step 5
Exercise Variation: The exercise intensity can be increased by using dumbbells.
 

To maximize the benefits of this exercise and reduce the potential for injury, it is often important to stabilize the scapulae, trunk and hips and control movement at the shoulders.  Follow the instructions provided carefully.

			

		Share:","Spinal Twist with a Push-Pull Movement","No Equipment","Back, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/219-1.jpg"
"1712225118-16","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=3","Single-arm Rotational Press
			    
			    

	
		Target Body Part:
		Chest
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/339/single-arm-rotational-press/","Stand with the feet wide so that the left foot is in front and pointed away from the machine and the right foot is behind and turned parallel to the machine. Keep the hips straight, the back tall, and the knees slightly bent. Place the pulley at shoulder-height, use a single handle, and turn to face in the same direction as the left foot. Grip the handle in the right hand with the palm-down, press the ball of the right foot into the floor and rotate the right leg to turn away from the machine while straightening the right arm. Pause at the end for one second before slowly bringing the arm back to lower the weight while rotating the right hip. 
			

		Share:","Single-arm Rotational Press","Resistance Bands/Cables","Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/339-1.jpg"
"1712225120-17","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=3","Single-arm Medicine Ball Push-up
			    
			    

	
		Target Body Part:
		Abs, Arms, Chest, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/134/single-arm-medicine-ball-push-up/","Step 1
Starting Position: Kneel on an exercise mat or floor and bring your feet together behind you. Slowly bend forward to place one hand on the top of medicine ball and the other on the floor. Your hands should be shoulder-width apart. Carefully shift your weight forward until your shoulders are positioned directly over your hands and the medicine ball. Reposition your feet as needed to allow full extension of your body without any sagging (downwards) or hiking (upwards) at the hips. Stiffen your torso by contracting your abdominal / core muscles (""bracing""). Your head should be aligned with your spine.
Step 2
Downward Phase: Slowly lower your body towards the ball while maintaining a rigid torso and head aligned with your spine. Do not allow your torso to rotate, your low back or hips to sag or pitch upwards. Contract your glutes (butt) and quadriceps (thighs) to help maintain stability. Continue to lower yourself until your chest nears or lightly touches the ball. Your elbows should either remain close to the sides of your body or flare outwards slightly.
Step 3
Upward Phase: Press upwards through your arms while maintaining a rigid torso and head aligned with your spine. Do not allow your low back or hips to sag or hike upwards. Continue pressing until the arms are fully extended at the elbows.
As the ball adds instability to this exercise, your movements need to be slow and controlled to reduce the chance of injury.
			

		Share:","Single-arm Medicine Ball Push-up","Medicine Ball","Abs, Arms, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/134-1.jpg"
"1712225123-18","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=3","Single-arm Chest Press
			    
			    

	
		Target Body Part:
		Chest
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/338/single-arm-chest-press/","Stand with the feet hip-width apart, the hips straight, the back tall, and the knees slightly bent. Place the pulley at shoulder-height, and use a single handle. Turn so that the back is towards the machine and the right arm is directly in front of the pulley. Grip the handle in the right hand with the palm facing down. Press both feet into the floor, squeeze the stomach, and straighten the arm. Pause at the end for one second before slowly bringing the arm back to lower the weight. 
			

		Share:","Single-arm Chest Press","Resistance Bands/Cables","Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/338-1.jpg"
"1712225125-19","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=3","Seated Incline Cable Press
			    
			    

	
		Target Body Part:
		Chest
	
	
		Equipment:
		Resistance Bands/Cables, Weight Machines / Selectorized
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/167/seated-incline-cable-press/","Step 1
Starting Position: Sit with your back firmly supported against the backrest. If adjustable, align the handles level with your shoulder. Grasp the handles and position your hands level with your upper chest or shoulders, maintaining a neutral wrist position (i.e., wrists in line with your forearms).  Position your feet firmly on the floor to stabilize your body. Stiffen (“brace”) your abdominal muscles to stabilize your spine, but do not press your low back into the backrest. Maintain the natural arch in your low back and avoid arching your back throughout the exercise.  Depress and retract your scapulae (pull shoulders back and down) and attempt to hold this position throughout the exercise.

Step 2
Gently exhale and perform a pressing movement, extending your arms forward to a level with your forehead or top of your head.  Continue to maintain a neutral wrist position, and contact with your back and shoulder blades against the backrest. Do not allow your back to bend, avoid the rounding of your shoulder blades and maintain stability of your head during the movement.
 
Step 3
Continue pressing until your elbows are fully extended, but not locked.  Pause momentarily then slowly return to your starting position, allowing your elbows to flex (bend) in a slow, controlled manner, moving the handles back towards your upper chest, stopping when they lightly touch, or are close to, your upper chest. Repeat the movement.

Step 4
Exercise Variation: To increase the exercise intensity and involve additional muscles, perform the following variations:
(a) Perform unilateral (one arm at a time) presses
(b) Sit upright off the backrest, which will require a greater effort to stabilize your trunk as you perform the press movement.
 

Because a cable movement allows more freedom in the movement, it is important that you concentrate to control the speed, range and direction of movement during this exercise.

			

		Share:","Seated Incline Cable Press","Resistance Bands/Cables, Weight Machines / Selectorized","Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/167-1.jpg"
"1712225129-20","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=2","Seated Decline Cable Press 
			    
			    

	
		Target Body Part:
		Chest
	
	
		Equipment:
		Resistance Bands/Cables, Weight Machines / Selectorized
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/166/seated-decline-cable-press/","Step 1
Starting Position: Sit with your back firmly supported against the backrest. If adjustable, align the handles level with your shoulders or slightly higher. Grasp the handles and position your hands just below chest level, maintaining a neutral wrist position (i.e., wrists in line with your forearms).  Position your feet firmly on the floor to stabilize your body. Stiffen (“brace”) your abdominal muscles to stabilize your spine, but do not press your low back into the backrest.  Maintain the natural arch in your low back and avoid arching your back throughout the exercise.  Depress and retract your scapulae (pull shoulders back and down) and attempt to hold this position throughout the exercise.

Step 2
Gently exhale and perform a pressing movement, extending your arms forward towards your thighs.  Continue to maintain a neutral wrist position, and contact with your back and shoulder blades against the backrest. Do not allow your back to bend or your shoulder blades to round forward and maintain stability of your head during the movement.

Step 3
Continue pressing until your elbows are fully extended, but not locked. Pause momentarily then slowly return to your starting position, allowing your elbows to flex (bend) in a slow, controlled manner, moving the handles back towards your lower chest, stopping when they lightly touch,  or are close to, the lower portion of your chest. Repeat the movement.
 
Step 4
Exercise Variation: To increase the exercise intensity and involve additional muscles, perform the following variations:
(a) Perform unilateral (one arm at a time) presses
(b) Sit upright off the backrest, which will require a greater effort to stabilize your trunk as you perform the press movement.
 

Because a cable movement allows more freedom in the movement, it is important that you concentrate to control the speed, range and direction of movement during this exercise.

			

		Share:","Seated Decline Cable Press","Resistance Bands/Cables, Weight Machines / Selectorized","Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/166-1.jpg"
"1712225131-21","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=2","Seated Close-Grip Chest Press
			    
			    

	
		Target Body Part:
		Arms, Chest
	
	
		Equipment:
		Weight Machines / Selectorized
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/189/seated-close-grip-chest-press/","Step 1
Starting Position: Sit with your back firmly supported against the backrest. Adjust the seat height so that the handles are level with your mid-chest and the handles are positioned no deeper than chest level (level with the front of your chest). Grasp the handles firmly with a full grip (thumbs clasped around the handles) and maintain a neutral wrist position (i.e., wrists in line with your forearms)and bring your elbwos down to the sides of your body.  Position your feet firmly on the floor or on the foot rests to stabilize your body.  Stiffen (“brace”) your abdominal muscles to stabilize your spine, but do not press your low back into the backrest. Maintain the natural arch in your low back and avoid arching your back throughout the exercise.  Depress and retract your scapulae (pull shoulders back and down) and attempt to hold this position throughout the exercise.

Step 2
Gently exhale and slowly perform a pressing movement, extending your elbows in front, while maintaining a neutral wrist position, head aligned with your spine and avoid arching your low back.

Step 3
Continue pressing until your elbows are fully extended, but not locked.  Your shoulder blades should continue to make contact with the backrest and not round themselves forward.  Pause momentarily then gently allow your elbows to flex (bend) in a slow, controlled manner while returning the bar back towards the starting position. Repeat the movement.

Step 4
Exercise Variation: To increase the exercise intensity, perform the following variations:
(a) Perform unilateral (one arm at a time) presses
(b) Sit upright off the backrest, which will require a greater effort from your core to stabilize your trunk as you perform the press movement.
 

This position is more comfortable and less stressful on the shoulder joint and more appropriate for individuals who experience some discomfort when performing traditional chest presses as it shifts more load into the triceps and off the shoulder joint.

			

		Share:","Seated Close-Grip Chest Press","Weight Machines / Selectorized","Arms, Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/189-1.jpg"
"1712225133-22","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=2","Seated Chest Press  
			    
			    

	
		Target Body Part:
		Chest
	
	
		Equipment:
		Weight Machines / Selectorized
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/188/seated-chest-press/","Step 1
Starting Position: Sit with your back firmly supported against the backrest. Adjust the seat height so that the handles are level with your mid-chest (around nipple level) and the handles are positioned no deeper than chest level (level with the front of your chest). Grasp the handles firmly with a full grip (thumbs clasped around the handles) and maintain a neutral wrist position (i.e., wrists in line with your forearms).  Position your feet firmly on the floor or on the foot rests to stabilize your body.  Stiffen (“brace”) your abdominal muscles to stabilize your spine, but do not press your low back into the backrest. Maintain the natural arch in your low back and avoid arching your back throughout the exercise.  Depress and retract your scapulae (pull shoulders back and down) and attempt to hold this position throughout the exercise.

Step 2
Gently exhale and slowly perform a pressing movement, extending your elbows infront, while maintaining a neutral wrist position, and keep your head aligned with your spine while avoiding any arching your low back.

Step 3
Continue pressing until your elbows are fully extended, but not locked.  Your shoulder blades should continue to make contact with the backrest and not round or bend forward.  Pause momentarily then gently allow your elbows to flex (bend) in a slow, controlled manner while returning the bar back towards the starting position. Repeat the movement.

Step 4
Exercise Variation: To increase the exercise intensity, perform the following variations:
(a) Perform unilateral (one arm at a time) presses
(b) Sit upright off the backrest, which will require a greater effort from your core to stabilize your trunk as you perform the press movement.
 

Very frequently individuals will press the bar to a point where the shoulder blades round themselves forward and move off the backrest. This promotes instability within the muscles that hold the shoulder blades to the ribcage. While this ""push-plus"" movement is considered an advanced movement, focus initially on pressing while keeping your shoulder blades flat and firmly positioned against the backrest.

			

		Share:","Seated Chest Press","Weight Machines / Selectorized","Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/188-1.jpg"
"1712225136-23","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=2","Seated Cable Press
			    
			    

	
		Target Body Part:
		Chest
	
	
		Equipment:
		Resistance Bands/Cables, Weight Machines / Selectorized
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/165/seated-cable-press/","Step 1
Starting Position: Sit with your back firmly supported against the backrest. If adjustable, align the handles level with your shoulder or mid-chest region. Grasp the handles and position your hands level with your mid-chest region, maintaining a neutral wrist position (i.e., wrists in line with your forearms).  Position your feet firmly on the floor to stabilize your body. Stiffen (“brace”) your abdominal muscles to stabilize your spine, but do not press your low back into the backrest. Maintain the natural arch in your low back and avoid arching your back throughout the exercise. Depress and retract your scapulae (pull shoulders back and down) and attempt to hold this position throughout the exercise.
 
Step 2
Gently exhale and perform a pressing movement, extending your arms forward at the level of your mid-chest.  Continue to maintain a neutral wrist position, and contact with your back and shoulder blades against the backrest. Attempt to minimize rounding your shoulder blades or moving your head forward during the movement.

Step 3
Continue pressing until your elbows are fully extended, but not locked. Pause momentarily then slowly return to your starting position, allowing your elbows to flex (bend) in a slow, controlled manner, moving the handles back towards your chest, stopping when they lightly touch, or are close to, your chest. Repeat the movement.

Step 4
Exercise Variation: To increase the exercise intensity and involve additional muscles, perform the following variations:
(a) Perform unilateral (one arm at a time) presses
(b) Sit upright off the backrest, which will require a greater effort to stabilize your trunk as you perform the press movement.
 

Because a cable movement allows more freedom in the movement, it is important that you concentrate to control the speed, range and direction of movement during this exercise. 

			

		Share:","Seated Cable Press","Resistance Bands/Cables, Weight Machines / Selectorized","Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/165-1.jpg"
"1712225138-24","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=2","Push-up with Staggered Hands
			    
			    

	
		Target Body Part:
		Arms, Chest
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/327/push-up-with-staggered-hands/","Start in a push-up position with the hands wider than shoulder-width apart and the legs straight out directly behind the body about hip-width apart. Squeeze the thighs and glutes while moving the right hand forward a couple of inches and the left hand out a couple of inches to the left side. This will create an uneven hand position. Slowly lower the body toward the ground then back up to return to the starting position.
			

		Share:","Push-up with Staggered Hands","No Equipment","Arms, Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/327-1.jpg"
"1712225140-25","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=2","Push-up with Single-leg Raise
			    
			    

	
		Target Body Part:
		Arms, Butt/Hips, Chest, Full Body/Integrated, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/42/push-up-with-single-leg-raise/","Step 1
Starting Position: Kneel on an exercise mat or floor and bring your feet together behind you.
Step 2
Slowly bend forward to place your palms flat on the mat, positioning your hands shoulder-width apart with your fingers facing forward. Slowly shift your weight forward until your shoulders are positioned directly over your hands. Reposition your hands as needed to allow full extension of your body without any bend at the hips or knees. Stiffen your torso by contracting your core and abdominal muscles (""bracing"") and align your head with your spine. Place your feet together with your ankles dorsiflexed (toes pointed towards your shins).
Step 3
Downward Phase: Slowly lower your body towards the floor while maintaining a rigid torso and head aligned with your spine. Do not allow your low back to sag or your hips to hike upwards during this downward phase, contract your glutes (butt) and quadriceps (thigh) muscles to create stability for your core. Continue to lower yourself until your chest or chin touch the mat or floor. Your elbows should remain close to the sides of your body or be allowed to flare outwards slightly.
Step 4
Upward Phase: Press upwards through your arms while maintaining a rigid torso and head aligned with your spine. As your press upwards, extend your left hip to lift your left foot off the floor, keeping the knee extended. Attempt to avoid rotation in your hip as you raise the left leg off the floor. Do not allow your low back to sag or your hips to hike upwards. Continue pressing until the arms are fully extended at the elbows and your left leg is extended off the floor. Hold this position briefly before returning to your starting position. Repeat with your opposite leg
Pushing through the heel and outside surface of your palm provides greater force in your press and stability to your shoulders.
			

		Share:","Push-up with Single-leg Raise","No Equipment","Arms, Butt/Hips, Chest, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/42-1.jpg"
"1712225142-26","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=2","Push-up
			    
			    

	
		Target Body Part:
		Arms, Chest, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/41/push-up/","Step 1
Starting Position: Kneel on an exercise mat or floor and bring your feet together behind you.
Step 2
Slowly bend forward to place your palms flat on the mat, positioning your hands shoulder-width apart with your fingers facing forward or turned slightly inward. Slowly shift your weight forward until your shoulders are positioned directly over your hands. Reposition your hands as needed to allow full extension of your body without any bend at the hips or knees. Stiffen your torso by contracting your core/abdominal muscles (""bracing""), your glute and quadriceps muscles and align your head with your spine. Place your feet together with your ankles dorsiflexed (toes pointed towards your shins).
Step 3
Downward Phase: Slowly lower your body towards the floor while maintaining a rigid torso and head aligned with your spine. Do not allow your low back to sag or your hips to hike upwards during this downward phase. Continue to lower yourself until your chest or chin touch the mat/floor. Allow your elbows to flare outwards during the lowering phase.
Step 4
Upward Phase: Press upwards through your arms while maintaining a rigid torso and head aligned with your spine. For extra strength think about pushing the floor away from you. Do not allow your low back to sag or your hips to hike upwards. Continue pressing until the arms are fully extended at the elbows.
Step 5
An alternative position is to turn your hands to face forwards and keep your your elbows close to your sides during the downward phase. This shifts the emphasis from the chest muscles onto the triceps and may reduce stresses in the shoulder joint.
Pushing through the heel and outside surface of your palm provides greater force in your press and stability to your shoulders.
			

		Share:","Push-up","No Equipment","Arms, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/41-1.jpg"
"1712225144-27","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=2","Power Push Down
			    
			    

	
		Target Body Part:
		Arms, Chest
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/286/power-push-down/","In a standing position, lean over slightly at the hips keeping the back flat. Begin with the medicine ball at the chest with elbows out to the sides and forcefully push the ball toward the floor underneath the chest. Catch the ball when it rebounds and repeat quickly. 
			

		Share:","Power Push Down","Medicine Ball","Arms, Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/286-1.jpg"
"1712225146-28","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=2","Plank-ups
			    
			    

	
		Target Body Part:
		Abs, Arms, Chest
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/320/plank-ups/","Start in a push-up position with the hands under the shoulders and the legs stretched out directly behind. Squeeze the thigh and glute muscles to keep body and legs in a straight line, and lower down to the elbows one elbow at a time. From this position on the elbows, press the hands into the floor one at a time to return to the push-up position.  
			

		Share:","Plank-ups","No Equipment","Abs, Arms, Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/320-1.jpg"
"1712225148-29","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=2","Offset Single-arm Chest Press
			    
			    

	
		Target Body Part:
		Chest, Full Body/Integrated
	
	
		Equipment:
		Bench, Dumbbells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/356/offset-single-arm-chest-press/","Hold a dumbbell in the right hand with a strong grip and lie face up on a flat bench so that the top of the back is diagonal across the bench. Hold on to the bench with the left hand above the head near the ear. Place the feet flat on the floor with the hips pressed up into the air, and so the right shoulder of the arm holding the weight is off of the bench. Keep the hips steady and slowly bend the right elbow until it is below the bench then press the weight back up by straightening the arm over the center of the chest.
			

		Share:","Offset Single-arm Chest Press","Bench, Dumbbells","Chest, Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/356-1.jpg"
"1712225151-30","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=2","Medicine Ball Push-ups
			    
			    

	
		Target Body Part:
		Abs, Chest, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/40/medicine-ball-push-ups/","Step 1
Starting Position: Kneel on an exercise mat or floor and bring your feet together behind you. Slowly bend forward to place your palms on the sides of a medicine ball. Carefully shift your weight forward until your shoulders are positioned directly over your hands and the medicine ball. Reposition your feet as needed to allow full extension of your body without any sagging (downwards) or hiking (upwards) at the hips. Stiffen your torso by contracting your core and abdominal muscles (""bracing""). Your head should be aligned with your spine.
Step 2
Downward Phase: Slowly lower your body towards the ball while maintaining a rigid torso and head aligned with your spine. Do not allow your low back to sag or your hips to hike upwards during the downward phase. Contract your glutes (butt) and quadriceps (thigh) muscles to help maintain stability. Continue to lower yourself until your chest nears or lightly touches the ball. Your elbows should either remain close to the sides of your body or flare outwards slightly.
Step 3
Upward Phase: Press upwards through your arms while maintaining a rigid torso and head aligned with your spine. Do not allow your low back to sag or your hips to hike upwards. Continue pressing until the arms are fully extended at the elbows.
Step 4
An alternate ball with handles can be substituted that reduces the pressure on your wrists. When using this type of ball, maintain a neutral wrist position throughout the exercise.
As the ball adds instability to this exercise, your movements need to be slow and controlled to reduce the chance of injury.
			

		Share:","Medicine Ball Push-ups","Medicine Ball","Abs, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/40-1.jpg"
